match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
f9ed72083ece5b7c,english-league,164876,1,2026-09-09T05:38:29Z,London Blues,A. Villa,1,1,1.7,3.86,4.73,1.16,2.09,1.23,1.68,2.15,1.71,2.1,Non,Oui,Non,Oui,Non,Away,80,"[62, 80]",True
12baf80399c4ac21,english-league,164876,1,2026-09-09T05:38:29Z,Manchester Red,Brighton,4,1,1.87,4.03,3.6,1.25,1.87,1.21,1.45,2.71,1.47,2.63,Oui,Oui,Oui,Non,Non,Home,78,"[32, 42, 53, 62, 78]",True
2abab555f6505b78,english-league,164876,1,2026-09-09T05:38:29Z,Spurs,Brentford,3,1,2.03,3.96,3.18,1.32,1.73,1.22,1.44,2.74,1.44,2.72,Oui,Oui,Oui,Non,Non,Home,75,"[23, 27, 41, 75]",True
4f64a0031294ca1d,english-league,164876,1,2026-09-09T05:38:29Z,London Reds,West Ham,3,0,1.26,6.13,9.44,1.03,3.65,1.09,1.32,3.28,1.78,2.01,Oui,Non,Oui,Non,Non,Home,68,"[62, 64, 68]",True
88a86c7915e9c9c5,english-league,164876,1,2026-09-09T05:38:29Z,C. Palace,Wolverhampton,3,2,1.66,4.05,4.78,1.15,2.15,1.21,1.58,2.35,1.64,2.21,Oui,Oui,Oui,Non,Non,Home,90,"[26, 30, 32, 64, 90]",True
4e745ed61c41665f,english-league,164876,1,2026-09-09T05:38:29Z,Fulham,Liverpool,1,1,3.09,4.01,2.05,1.71,1.33,1.21,1.41,2.85,1.42,2.81,Non,Oui,Non,Oui,Non,Away,88,"[58, 88]",True
a18bbdf936cc8c79,english-league,164876,1,2026-09-09T05:38:29Z,Sunderland,N. Forest,1,0,4.31,3.77,1.78,1.97,1.19,1.24,1.68,2.14,1.68,2.15,Non,Non,Oui,Non,Non,Home,59,[59],True
ab8b4ffc1869c676,english-league,164876,1,2026-09-09T05:38:29Z,Leeds,Manchester Blue,0,4,14.76,6.69,1.19,4.52,0.99,1.08,1.43,2.76,2.26,1.62,Oui,Non,Non,Non,Oui,Away,61,"[29, 33, 46, 61]",True
8cfdb4725561b44c,english-league,164876,1,2026-09-09T05:38:29Z,Bournemouth,Everton,1,2,2.04,3.08,4.07,1.21,1.72,1.34,2.34,1.58,2.05,1.75,Oui,Oui,Non,Non,Oui,Away,81,"[57, 72, 81]",True
9f05707d01efe555,english-league,164876,1,2026-09-09T05:38:29Z,Newcastle,Burnley,4,2,1.22,6.86,10.79,1.01,4.12,1.07,1.28,3.61,1.83,1.95,Oui,Oui,Oui,Non,Non,Home,86,"[12, 31, 36, 75, 77, 86]",True
2c416d43d5465205,english-league,164876,2,2026-09-09T05:40:29Z,Brighton,Spurs,0,3,1.92,4.23,3.29,1.3,1.82,1.19,1.34,3.21,1.38,2.97,Oui,Non,Non,Non,Oui,Away,80,"[64, 72, 80]",True
a9c0652e97531edd,english-league,164876,2,2026-09-09T05:40:29Z,Everton,C. Palace,0,0,2.4,3.02,3.2,1.31,1.53,1.35,2.28,1.61,1.95,1.83,Non,Non,Non,Oui,Non,,,[],True
f579697f3483a2d3,english-league,164876,2,2026-09-09T05:40:29Z,A. Villa,Sunderland,2,2,1.36,5.35,7.23,1.06,3.02,1.12,1.36,3.1,1.66,2.18,Oui,Oui,Non,Oui,Non,Home,46,"[24, 25, 26, 46]",True
de6296378f7a5bae,english-league,164876,2,2026-09-09T05:40:29Z,N. Forest,Newcastle,0,0,2.51,3.61,2.6,1.45,1.48,1.25,1.61,2.29,1.53,2.46,Non,Non,Non,Oui,Non,,,[],True
10b752a2ce96c02a,english-league,164876,2,2026-09-09T05:40:29Z,West Ham,Manchester Red,1,2,2.3,3.55,2.91,1.37,1.57,1.26,1.67,2.16,1.58,2.34,Oui,Oui,Non,Non,Oui,Away,59,"[55, 58, 59]",True
8f18ed1678c90a98,english-league,164876,2,2026-09-09T05:40:29Z,Liverpool,London Blues,1,1,1.34,5.34,8.02,1.05,3.15,1.12,1.41,2.86,1.76,2.03,Non,Oui,Non,Oui,Non,Home,68,"[60, 68]",True
00303111c6b6ebd6,english-league,164876,2,2026-09-09T05:40:29Z,Burnley,Wolverhampton,0,2,2.55,3.36,2.7,1.42,1.47,1.29,1.82,1.96,1.66,2.18,Non,Non,Non,Non,Oui,Away,55,"[15, 55]",True
02b0886ca4bce6d4,english-league,164876,2,2026-09-09T05:40:29Z,London Reds,Fulham,2,1,1.42,4.93,6.6,1.08,2.77,1.14,1.42,2.82,1.67,2.17,Oui,Oui,Oui,Non,Non,Home,76,"[36, 66, 76]",True
52ca4f0e962c618b,english-league,164876,2,2026-09-09T05:40:29Z,Manchester Blue,Bournemouth,4,2,1.22,7.1,10.01,1.02,4.08,1.07,1.22,4.11,1.73,2.07,Oui,Oui,Oui,Non,Non,Away,76,"[28, 29, 36, 68, 71, 76]",True
0a826611ad95b2c2,english-league,164876,2,2026-09-09T05:40:29Z,Brentford,Leeds,1,1,1.35,5.16,7.93,1.05,3.07,1.13,1.45,2.7,1.79,1.99,Non,Oui,Non,Oui,Non,Home,76,"[69, 76]",True
6938b865312145cf,english-league,164876,5,2026-09-09T05:46:29Z,Everton,Brighton,2,3,2.67,3.55,2.47,1.5,1.43,1.26,1.66,2.19,1.56,2.38,Oui,Oui,Non,Non,Oui,Away,89,"[7, 45, 63, 66, 89]",True
200529cddf9d8646,english-league,164876,5,2026-09-09T05:46:29Z,Spurs,London Blues,2,1,1.84,4.28,3.53,1.26,1.9,1.19,1.34,3.2,1.4,2.91,Oui,Oui,Oui,Non,Non,Away,90,"[56, 65, 90]",True
1f0adbe7549076c2,english-league,164876,5,2026-09-09T05:46:29Z,Burnley,A. Villa,1,1,3.14,3.29,2.28,1.58,1.32,1.3,1.93,1.85,1.74,2.06,Non,Oui,Non,Oui,Non,Home,86,"[86, 86]",True
40746830a31d144a,english-league,164876,5,2026-09-09T05:46:29Z,C. Palace,N. Forest,4,1,1.69,3.99,4.58,1.17,2.09,1.21,1.59,2.33,1.63,2.23,Oui,Oui,Oui,Non,Non,Away,87,"[29, 39, 64, 79, 87]",True
5964d70b9ec9ba46,english-league,164876,5,2026-09-09T05:46:29Z,Wolverhampton,Liverpool,2,1,3.78,4.0,1.83,1.91,1.23,1.21,1.48,2.6,1.51,2.52,Oui,Oui,Oui,Non,Non,Away,61,"[19, 55, 61]",True
ab92420afc7741d9,english-league,164876,5,2026-09-09T05:46:29Z,Manchester Blue,Brentford,3,0,1.36,5.3,7.35,1.06,3.02,1.13,1.37,3.01,1.68,2.15,Oui,Non,Oui,Non,Non,Home,69,"[57, 67, 69]",True
ffdda619baac702a,english-league,164876,5,2026-09-09T05:46:29Z,Newcastle,London Reds,2,2,2.63,3.37,2.61,1.45,1.44,1.29,1.81,1.97,1.66,2.19,Oui,Oui,Non,Oui,Non,Home,65,"[1, 14, 52, 65]",True
d0264b2ec3d69dd0,english-league,164876,5,2026-09-09T05:46:29Z,Leeds,Fulham,1,3,5.75,4.26,1.54,2.4,1.11,1.19,1.59,2.32,1.73,2.07,Oui,Oui,Non,Non,Oui,Away,47,"[36, 37, 46, 47]",True
57f5f44479ec666f,english-league,164876,5,2026-09-09T05:46:29Z,Sunderland,Manchester Red,0,1,6.44,4.19,1.5,2.49,1.08,1.19,1.69,2.13,1.87,1.9,Non,Non,Non,Non,Oui,Away,24,[24],True
2ac0c891be858d43,english-league,164876,5,2026-09-09T05:46:29Z,Bournemouth,West Ham,1,1,2.0,3.53,3.61,1.25,1.75,1.26,1.76,2.03,1.67,2.17,Non,Oui,Non,Oui,Non,Away,43,"[30, 43]",True
86601ff3fe321834,english-league,164876,7,2026-09-09T05:50:29Z,Wolverhampton,Manchester Red,1,0,2.4,3.42,2.84,1.39,1.53,1.28,1.77,2.02,1.63,2.23,Non,Non,Oui,Non,Non,Home,7,[7],True
6cfdc7b1439ea25f,english-league,164876,7,2026-09-09T05:50:29Z,Brentford,Brighton,2,1,2.12,4.32,2.8,1.4,1.67,1.18,1.27,3.69,1.32,3.33,Oui,Oui,Oui,Non,Non,Home,80,"[39, 42, 80]",True
55903d52095cb9ba,english-league,164876,7,2026-09-09T05:50:29Z,N. Forest,Liverpool,0,1,3.09,3.78,2.12,1.67,1.33,1.23,1.53,2.46,1.5,2.55,Non,Non,Non,Non,Oui,Away,16,[16],True
1fcd50b9145b1c3b,english-league,164876,7,2026-09-09T05:50:29Z,Manchester Blue,West Ham,5,0,1.2,7.07,11.46,1.01,4.29,1.07,1.27,3.64,1.86,1.91,Oui,Non,Oui,Non,Non,Home,78,"[24, 32, 59, 77, 78]",True
3c9bae96251fbbf3,english-league,164876,7,2026-09-09T05:50:29Z,Everton,Fulham,0,1,2.51,3.2,2.86,1.38,1.48,1.31,2.01,1.78,1.78,2.01,Non,Non,Non,Non,Oui,Away,38,[38],True
7a2e5d963518e514,english-league,164876,7,2026-09-09T05:50:29Z,Burnley,London Reds,0,4,9.75,4.81,1.33,3.16,1.03,1.15,1.69,2.13,2.16,1.67,Oui,Non,Non,Non,Oui,Away,71,"[36, 39, 40, 71]",True
