match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
f3f04d868b2e48a3,english-league,164861,1,2026-09-09T03:00:29Z,London Reds,Burnley,5,1,1.2,7.33,11.19,1.01,4.35,1.06,1.24,3.99,1.8,1.98,Oui,Oui,Oui,Non,Non,Home,84,"[17, 20, 23, 62, 82, 84]",True
1bfb31680df89682,english-league,164861,1,2026-09-09T03:00:29Z,Fulham,Newcastle,2,2,2.56,3.89,2.42,1.52,1.47,1.22,1.43,2.76,1.42,2.81,Oui,Oui,Non,Oui,Non,Home,71,"[35, 37, 57, 71]",True
ecd0f2257e5514fc,english-league,164861,1,2026-09-09T03:00:29Z,Manchester Blue,Leeds,3,0,1.11,8.93,21.01,0.97,6.15,1.04,1.3,3.45,2.45,1.53,Oui,Non,Oui,Non,Non,Home,57,"[24, 35, 57]",True
0468e2514a79e5fb,english-league,164861,1,2026-09-09T03:00:29Z,Sunderland,Bournemouth,1,1,5.46,4.41,1.54,2.4,1.12,1.18,1.49,2.58,1.63,2.24,Non,Oui,Non,Oui,Non,Away,75,"[56, 75]",True
d1cbfdcdc0c01ac7,english-league,164861,1,2026-09-09T03:00:29Z,Brentford,C. Palace,4,0,1.88,3.92,3.66,1.25,1.86,1.22,1.51,2.52,1.51,2.5,Oui,Non,Oui,Non,Non,Home,60,"[21, 52, 59, 60]",True
d21094b6f39637f1,english-league,164861,1,2026-09-09T03:00:29Z,N. Forest,Liverpool,3,1,3.09,3.71,2.14,1.66,1.33,1.24,1.57,2.36,1.52,2.48,Oui,Oui,Oui,Non,Non,Home,66,"[43, 45, 56, 66]",True
ecf685f04bd66355,english-league,164861,1,2026-09-09T03:00:29Z,Spurs,A. Villa,2,1,1.78,4.22,3.85,1.23,1.98,1.19,1.4,2.91,1.46,2.68,Oui,Oui,Oui,Non,Non,Away,64,"[57, 61, 64]",True
a6a29f2981b85b2d,english-league,164861,1,2026-09-09T03:00:29Z,West Ham,Brighton,1,3,2.66,3.98,2.31,1.56,1.44,1.21,1.39,2.93,1.39,2.92,Oui,Oui,Non,Non,Oui,Away,88,"[10, 54, 83, 88]",True
6612f5aeaa61cc7b,english-league,164861,1,2026-09-09T03:00:29Z,London Blues,Everton,1,0,1.55,3.92,6.31,1.09,2.37,1.22,1.84,1.93,1.97,1.81,Non,Non,Oui,Non,Non,Home,46,[46],True
87f73c086afcbef6,english-league,164861,1,2026-09-09T03:00:29Z,Manchester Red,Wolverhampton,1,2,1.52,4.36,5.75,1.11,2.43,1.18,1.55,2.42,1.7,2.11,Oui,Oui,Non,Non,Oui,Away,90,"[22, 68, 90]",True
fde727385217a5c8,english-league,164861,4,2026-09-09T03:06:29Z,C. Palace,Bournemouth,4,2,1.85,3.99,3.73,1.24,1.89,1.21,1.48,2.6,1.5,2.53,Oui,Oui,Oui,Non,Non,Home,88,"[24, 34, 41, 51, 80, 88]",True
276db13a9eb68754,english-league,164861,4,2026-09-09T03:06:29Z,Newcastle,London Reds,3,2,2.7,3.41,2.52,1.48,1.42,1.28,1.77,2.02,1.63,2.24,Oui,Oui,Oui,Non,Non,Home,66,"[36, 43, 56, 61, 66]",True
31daabc5fb92192b,english-league,164861,4,2026-09-09T03:06:29Z,A. Villa,Burnley,3,1,1.32,5.89,7.55,1.06,3.25,1.1,1.27,3.68,1.6,2.29,Oui,Oui,Oui,Non,Non,Home,75,"[32, 37, 49, 75]",True
d15a99fff7a95184,english-league,164861,4,2026-09-09T03:06:29Z,West Ham,Spurs,2,1,2.46,4.03,2.46,1.5,1.5,1.21,1.37,3.04,1.38,3.0,Oui,Oui,Oui,Non,Non,Home,56,"[40, 55, 56]",True
cd8ad983731dd28e,english-league,164861,4,2026-09-09T03:06:29Z,London Blues,N. Forest,2,0,1.43,4.73,6.77,1.08,2.73,1.16,1.49,2.56,1.74,2.06,Non,Non,Oui,Non,Non,Home,73,"[71, 73]",True
7c14cd467485cdfc,english-league,164861,4,2026-09-09T03:06:29Z,Manchester Blue,Brentford,4,0,1.34,5.39,7.87,1.05,3.14,1.12,1.39,2.95,1.73,2.07,Oui,Non,Oui,Non,Non,Home,84,"[18, 46, 57, 84]",True
622732726ce780f3,english-league,164861,4,2026-09-09T03:06:29Z,Everton,Sunderland,0,3,1.87,3.58,4.05,1.21,1.86,1.26,1.79,2.0,1.72,2.09,Oui,Non,Non,Non,Oui,Away,58,"[22, 30, 58]",True
