match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
eb386f9b5f507cb1,english-league,164777,1,2026-09-08T13:50:29Z,Brighton,Fulham,1,2,1.9,3.87,3.63,1.25,1.84,1.22,1.54,2.45,1.53,2.46,Oui,Oui,Non,Non,Oui,Away,85,"[26, 77, 85]",True
640dbc72c9eb0111,english-league,164777,1,2026-09-08T13:50:29Z,Liverpool,Wolverhampton,4,1,1.19,6.95,13.53,1.0,4.51,1.07,1.35,3.12,2.08,1.73,Oui,Oui,Oui,Non,Non,Away,89,"[28, 29, 36, 47, 89]",True
91e1e8d1c3af9e53,english-league,164777,1,2026-09-08T13:50:29Z,Brentford,Everton,2,0,1.68,3.89,4.79,1.15,2.11,1.22,1.67,2.16,1.71,2.1,Non,Non,Oui,Non,Non,Home,75,"[66, 75]",True
85cc2c81fe246e96,english-league,164777,1,2026-09-08T13:50:29Z,Newcastle,Leeds,2,2,1.16,7.26,17.64,0.98,5.05,1.06,1.42,2.82,2.41,1.55,Oui,Oui,Non,Oui,Non,Home,86,"[26, 30, 39, 86]",True
5d8004a05a07edab,english-league,164777,1,2026-09-08T13:50:29Z,Manchester Blue,Burnley,6,0,1.15,8.51,13.69,0.99,5.15,1.04,1.21,4.3,1.95,1.82,Oui,Non,Oui,Non,Non,Home,75,"[12, 40, 41, 52, 70, 75]",True
f2053efca91196ae,english-league,164777,1,2026-09-08T13:50:29Z,Sunderland,London Reds,3,1,25.1,8.36,1.11,6.16,0.96,1.04,1.42,2.83,2.89,1.4,Oui,Oui,Oui,Non,Non,Home,87,"[25, 56, 70, 87]",True
ac926dc294b8c492,english-league,164777,1,2026-09-08T13:50:29Z,A. Villa,Manchester Red,0,1,1.53,4.45,5.45,1.12,2.4,1.18,1.47,2.63,1.62,2.26,Non,Non,Non,Non,Oui,Away,84,[84],True
4dc7b434237a18c7,english-league,164777,1,2026-09-08T13:50:29Z,Bournemouth,Spurs,1,1,2.59,3.69,2.48,1.49,1.46,1.24,1.55,2.42,1.49,2.56,Non,Oui,Non,Oui,Non,Home,39,"[20, 39]",True
661f90f24446e289,english-league,164777,1,2026-09-08T13:50:29Z,West Ham,London Blues,1,1,2.49,3.69,2.58,1.46,1.49,1.24,1.55,2.41,1.49,2.56,Non,Oui,Non,Oui,Non,Away,88,"[21, 88]",True
4094b6cec231f3cb,english-league,164777,1,2026-09-08T13:50:29Z,N. Forest,C. Palace,1,1,2.11,3.31,3.52,1.26,1.68,1.29,1.95,1.82,1.78,2.01,Non,Oui,Non,Oui,Non,Away,58,"[19, 58]",True
df40b4692204c572,english-league,164777,3,2026-09-08T13:54:29Z,A. Villa,N. Forest,5,1,1.39,5.2,6.77,1.08,2.89,1.13,1.36,3.08,1.63,2.23,Oui,Oui,Oui,Non,Non,Home,88,"[41, 42, 45, 58, 80, 88]",True
05b022e31c8cddef,english-league,164777,3,2026-09-08T13:54:29Z,Brentford,Spurs,2,0,2.06,4.32,2.92,1.37,1.71,1.18,1.27,3.63,1.33,3.27,Non,Non,Oui,Non,Non,Home,27,"[4, 27]",True
0f1afde5a9a236a5,english-league,164777,3,2026-09-08T13:54:29Z,Sunderland,London Blues,0,1,6.7,4.56,1.45,2.66,1.08,1.17,1.55,2.4,1.78,2.0,Non,Non,Non,Non,Oui,Away,84,[84],True
aef920d2ca3526c8,english-league,164777,3,2026-09-08T13:54:29Z,Newcastle,Fulham,4,1,1.5,4.51,5.9,1.1,2.51,1.17,1.5,2.55,1.68,2.16,Oui,Oui,Oui,Non,Non,Away,77,"[7, 14, 41, 67, 77]",True
db1c9c6e41644334,english-league,164777,3,2026-09-08T13:54:29Z,London Reds,Everton,2,2,1.3,5.31,9.93,1.02,3.4,1.13,1.54,2.44,2.03,1.76,Oui,Oui,Non,Oui,Non,Home,73,"[25, 28, 72, 73]",True
ee522121115d0b0e,english-league,164777,3,2026-09-08T13:54:29Z,Manchester Blue,Wolverhampton,2,2,1.17,7.71,13.59,0.99,4.83,1.06,1.27,3.69,1.99,1.79,Oui,Oui,Non,Oui,Non,Away,90,"[32, 44, 63, 90]",True
58301c884f329e73,english-league,164777,3,2026-09-08T13:54:29Z,Liverpool,C. Palace,0,1,1.3,5.29,9.57,1.03,3.34,1.13,1.52,2.5,1.98,1.8,Non,Non,Non,Non,Oui,Away,24,[24],True
271f56ea2c5c3caf,english-league,164777,3,2026-09-08T13:54:29Z,Burnley,Leeds,0,0,1.95,3.28,4.1,1.2,1.79,1.3,2.08,1.73,1.9,1.87,Non,Non,Non,Oui,Non,,,[],True
9a5754195cd86d9f,english-league,164777,3,2026-09-08T13:54:29Z,West Ham,Manchester Red,2,1,2.25,3.54,3.0,1.35,1.6,1.26,1.68,2.15,1.59,2.32,Oui,Oui,Oui,Non,Non,Away,43,"[19, 34, 43]",True
f340cb2da9a3bc28,english-league,164777,3,2026-09-08T13:54:29Z,Brighton,Bournemouth,2,2,1.69,4.35,4.18,1.2,2.09,1.18,1.38,2.97,1.47,2.64,Oui,Oui,Non,Oui,Non,Home,69,"[28, 36, 53, 69]",True
01717538ec0435a4,english-league,164777,4,2026-09-08T13:56:29Z,Manchester Red,London Reds,3,1,4.32,3.52,1.84,1.9,1.18,1.26,1.87,1.9,1.8,1.98,Oui,Oui,Oui,Non,Non,Home,77,"[25, 34, 42, 77]",True
56de60c0485e9b14,english-league,164777,4,2026-09-08T13:56:29Z,N. Forest,Brentford,4,0,2.27,3.37,3.09,1.33,1.58,1.29,1.84,1.94,1.69,2.14,Oui,Non,Oui,Non,Non,Home,79,"[22, 48, 56, 79]",True
260d0d766c8e9e94,english-league,164777,4,2026-09-08T13:56:29Z,Brighton,A. Villa,3,2,1.79,3.91,4.07,1.21,1.96,1.22,1.56,2.38,1.58,2.34,Oui,Oui,Oui,Non,Non,Home,88,"[14, 30, 59, 80, 88]",True
bbdd7d9f235ef5a8,english-league,164777,4,2026-09-08T13:56:29Z,Fulham,Manchester Blue,0,5,4.53,3.94,1.71,2.07,1.17,1.22,1.61,2.28,1.64,2.21,Oui,Non,Non,Non,Oui,Away,90,"[16, 26, 34, 76, 90]",True
0f90caa043952f26,english-league,164777,4,2026-09-08T13:56:29Z,Bournemouth,Liverpool,3,1,3.42,3.72,2.01,1.75,1.28,1.24,1.6,2.29,1.56,2.38,Oui,Oui,Oui,Non,Non,Home,86,"[37, 64, 84, 86]",True
d72994e91f0a36f6,english-league,164777,4,2026-09-08T13:56:29Z,C. Palace,Newcastle,2,0,2.61,3.74,2.44,1.51,1.45,1.24,1.52,2.49,1.48,2.61,Non,Non,Oui,Non,Non,Home,18,"[5, 18]",True
e7be754b1e34aaaa,english-league,164777,4,2026-09-08T13:56:29Z,Leeds,Sunderland,1,3,3.65,3.81,1.91,1.83,1.25,1.23,1.57,2.36,1.56,2.39,Oui,Oui,Non,Non,Oui,Away,89,"[26, 31, 56, 89]",True
2665f1a69ab1d133,english-league,164777,4,2026-09-08T13:56:29Z,Everton,London Blues,4,0,2.52,3.26,2.81,1.39,1.48,1.3,1.94,1.84,1.73,2.07,Oui,Non,Oui,Non,Non,Home,47,"[1, 5, 38, 47]",True
c01f8152fc0c5fc3,english-league,164777,4,2026-09-08T13:56:29Z,Spurs,West Ham,1,0,1.59,4.68,4.59,1.17,2.27,1.16,1.32,3.32,1.45,2.7,Non,Non,Oui,Non,Non,Home,21,[21],True
79c030a4d62f0fbe,english-league,164777,4,2026-09-08T13:56:29Z,Wolverhampton,Burnley,3,1,1.74,4.13,4.11,1.2,2.02,1.2,1.46,2.66,1.52,2.5,Oui,Oui,Oui,Non,Non,Home,65,"[29, 32, 45, 65]",True
ef78b5383ad7bf92,english-league,164777,6,2026-09-08T14:00:29Z,Wolverhampton,Sunderland,0,2,1.83,3.82,3.95,1.22,1.91,1.23,1.6,2.3,1.59,2.31,Non,Non,Non,Non,Oui,Away,28,"[24, 28]",True
81aea83f99034f31,english-league,164777,6,2026-09-08T14:00:29Z,Bournemouth,Manchester Blue,1,4,4.87,3.57,1.74,2.02,1.15,1.26,1.91,1.86,1.88,1.9,Oui,Oui,Non,Non,Oui,Away,84,"[31, 32, 66, 77, 84]",True
50e5307a6106bc15,english-league,164777,6,2026-09-08T14:00:29Z,Brighton,West Ham,1,0,1.63,4.19,4.83,1.15,2.2,1.19,1.52,2.5,1.61,2.29,Non,Non,Oui,Non,Non,Home,77,[77],True
