match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
4487eef6148b1c9e,champions-league,165098,1,2026-09-10T17:28:02Z,Graz,Milan Blues,2,1,4.42,1.97,3.06,1.34,1.18,1.78,7.99,1.07,4.56,1.19,Oui,Oui,Oui,Non,Non,Home,73,"[19, 63, 73]",True
0844f1bc242e862e,champions-league,165098,1,2026-09-10T17:28:02Z,Manchester Blue,Milan Reds,3,1,1.62,4.69,4.35,1.18,2.22,1.16,1.29,3.52,1.41,2.85,Oui,Oui,Oui,Non,Non,Away,84,"[14, 30, 52, 84]",True
42310e3cc78d7089,champions-league,165098,1,2026-09-10T17:28:02Z,Girona,Leverkusen,0,2,2.01,3.76,3.38,1.28,1.75,1.24,1.57,2.37,1.53,2.45,Non,Non,Non,Non,Oui,Away,37,"[29, 37]",True
eda49598e70661b3,champions-league,165098,1,2026-09-10T17:28:02Z,R. Madrid,Lisboa Green,3,1,1.73,4.05,4.23,1.19,2.03,1.21,1.52,2.5,1.56,2.38,Oui,Oui,Oui,Non,Non,Away,90,"[44, 45, 45, 90]",True
df9c831ea4965a21,champions-league,165098,1,2026-09-10T17:28:02Z,Paris SG,Feyenoord,2,2,1.27,7.13,7.57,1.06,3.6,1.07,1.16,5.09,1.57,2.37,Oui,Oui,Non,Oui,Non,Home,56,"[30, 46, 53, 56]",True
d1f0539c21e4bd1f,champions-league,165098,1,2026-09-10T17:28:02Z,Stuttgart,Bratislava,4,1,1.56,4.66,4.89,1.15,2.34,1.16,1.35,3.13,1.49,2.56,Oui,Oui,Oui,Non,Non,Home,89,"[20, 33, 46, 63, 89]",True
ce6f61e73a871f88,champions-league,165098,1,2026-09-10T17:28:02Z,Bruges,Bern,0,0,1.43,4.13,8.52,1.04,2.73,1.2,1.95,1.83,2.28,1.61,Non,Non,Non,Oui,Non,,,[],True
c27cc00395f16915,champions-league,165098,1,2026-09-10T17:28:02Z,Monaco,Leipzig,1,0,1.2,5.93,17.24,0.98,4.33,1.1,1.67,2.16,2.76,1.43,Non,Non,Oui,Non,Non,Home,24,[24],True
b7576f700e274a4d,champions-league,165098,1,2026-09-10T17:28:02Z,Salzburg,Eindhoven,0,1,6.63,4.64,1.44,2.68,1.08,1.16,1.52,2.49,1.75,2.04,Non,Non,Non,Non,Oui,Away,26,[26],True
3598ff457c0a8a4e,champions-league,165098,1,2026-09-10T17:28:02Z,Celtic,Prague,4,0,1.1,8.56,30.43,0.96,6.56,1.04,1.46,2.66,3.3,1.32,Oui,Non,Oui,Non,Non,Home,87,"[39, 42, 80, 87]",True
e1dc3acb66c532f1,champions-league,165098,1,2026-09-10T17:28:02Z,Zagreb,London Reds,1,4,5.3,4.25,1.57,2.32,1.13,1.19,1.54,2.44,1.66,2.19,Oui,Oui,Non,Non,Oui,Away,60,"[44, 45, 45, 53, 60]",True
b650688a8c475b1d,champions-league,165098,1,2026-09-10T17:28:02Z,Liverpool,Brest,3,0,1.07,10.28,36.48,0.95,7.87,1.02,1.36,3.1,3.41,1.3,Oui,Non,Oui,Non,Non,Home,55,"[37, 41, 55]",True
c645773341cd4ff0,champions-league,165098,1,2026-09-10T17:28:02Z,A. Villa,A. Madrid,1,1,1.57,4.6,4.84,1.15,2.32,1.16,1.36,3.09,1.49,2.56,Non,Oui,Non,Oui,Non,Home,84,"[49, 84]",True
38baa09d68112ef1,champions-league,165098,1,2026-09-10T17:28:02Z,Belgrade,Barca,4,1,2.24,5.9,2.25,1.59,1.6,1.1,1.05,9.57,1.23,4.09,Oui,Oui,Oui,Non,Non,Home,88,"[22, 30, 31, 69, 88]",True
529db10612d3b9a7,champions-league,165098,1,2026-09-10T17:28:02Z,Bologna,Turin,2,2,3.56,2.25,2.99,1.35,1.26,1.59,4.95,1.17,3.25,1.33,Oui,Oui,Non,Oui,Non,Home,81,"[29, 35, 59, 81]",True
301625e806eaa646,champions-league,165098,1,2026-09-10T17:28:02Z,Lille,Munich,3,0,1.46,5.07,5.58,1.11,2.61,1.14,1.3,3.45,1.5,2.55,Oui,Non,Oui,Non,Non,Home,82,"[48, 54, 82]",True
1e2dc5e9a083d991,champions-league,165098,1,2026-09-10T17:28:02Z,Donetsk,Dortmund,3,1,4.75,5.23,1.52,2.44,1.16,1.13,1.21,4.32,1.38,2.98,Oui,Oui,Oui,Non,Non,Away,57,"[11, 15, 19, 57]",True
476b15dc20826d10,champions-league,165098,1,2026-09-10T17:28:02Z,Atalanta,Lisboa Red,2,1,2.55,3.38,2.69,1.42,1.47,1.28,1.8,1.98,1.65,2.2,Oui,Oui,Oui,Non,Non,Home,81,"[63, 75, 81]",True
650f0ea4c7a42da3,champions-league,165098,3,2026-09-10T17:32:02Z,Lille,Turin,2,0,1.51,4.0,6.75,1.08,2.47,1.21,1.84,1.94,2.01,1.78,Non,Non,Oui,Non,Non,Home,88,"[59, 88]",True
8e4ed297eb99e778,champions-league,165098,3,2026-09-10T17:32:02Z,Bruges,Bratislava,2,0,1.93,3.29,4.22,1.19,1.81,1.3,2.09,1.72,1.92,1.85,Non,Non,Oui,Non,Non,Home,86,"[5, 86]",True
4cb6503ad4a9b04f,champions-league,165098,3,2026-09-10T17:32:02Z,Zagreb,Munich,1,2,2.19,3.79,2.95,1.36,1.63,1.23,1.51,2.51,1.48,2.6,Oui,Oui,Non,Non,Oui,Home,78,"[25, 39, 78]",True
81974a423566c46e,champions-league,165098,3,2026-09-10T17:32:02Z,Monaco,Brest,4,1,1.26,6.59,8.65,1.04,3.67,1.08,1.23,4.1,1.64,2.22,Oui,Oui,Oui,Non,Non,Home,65,"[7, 18, 37, 55, 65]",True
63d8ab13fab03ff6,champions-league,165098,3,2026-09-10T17:32:02Z,Manchester Blue,Prague,5,0,1.1,9.11,23.89,0.96,6.47,1.03,1.32,3.28,2.66,1.46,Oui,Non,Oui,Non,Non,Home,83,"[34, 45, 61, 66, 83]",True
5ad3896100b2e16e,champions-league,165098,3,2026-09-10T17:32:02Z,Celtic,Milan Blues,2,1,1.53,4.08,6.16,1.09,2.41,1.2,1.73,2.08,1.87,1.9,Oui,Oui,Oui,Non,Non,Home,86,"[60, 67, 86]",True
