match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
0ff0a8c0e5c5a2a1,champions-league,164796,1,2026-09-08T17:48:02Z,Zagreb,Brest,2,1,1.45,4.84,6.15,1.09,2.66,1.15,1.4,2.88,1.62,2.26,Oui,Oui,Oui,Non,Non,Away,80,"[34, 56, 80]",True
4ad8b652a22b5902,champions-league,164796,1,2026-09-08T17:48:02Z,Girona,Bern,4,0,1.34,4.77,9.48,1.03,3.12,1.15,1.69,2.13,2.14,1.68,Oui,Non,Oui,Non,Non,Home,76,"[11, 15, 34, 76]",True
40f1e120953d2741,champions-league,164796,1,2026-09-08T17:48:02Z,A. Madrid,Bruges,2,3,1.53,4.44,5.55,1.12,2.42,1.18,1.49,2.58,1.64,2.23,Oui,Oui,Non,Non,Oui,Away,85,"[38, 39, 45, 60, 85]",True
1c5007ce501940c3,champions-league,164796,1,2026-09-08T17:48:02Z,Paris SG,Milan Reds,3,0,1.35,5.34,7.63,1.06,3.08,1.12,1.38,2.97,1.71,2.1,Oui,Non,Oui,Non,Non,Home,24,"[19, 22, 24]",True
bd7fb73177c97f44,champions-league,164796,1,2026-09-08T17:48:02Z,Lisboa Green,Dortmund,2,3,3.24,4.75,1.85,1.89,1.31,1.16,1.19,4.58,1.29,3.55,Oui,Oui,Non,Non,Oui,Home,62,"[2, 11, 41, 49, 62]",True
fad6f5540a62060e,champions-league,164796,1,2026-09-08T17:48:02Z,Munich,Turin,0,1,1.31,5.0,10.23,1.02,3.3,1.14,1.65,2.19,2.17,1.67,Non,Non,Non,Non,Oui,Away,71,[71],True
da1c28edf2a1a72d,champions-league,164796,1,2026-09-08T17:48:02Z,Celtic,Salzburg,5,0,1.2,7.8,10.26,1.02,4.35,1.05,1.18,4.69,1.73,2.07,Oui,Non,Oui,Non,Non,Home,76,"[16, 30, 32, 54, 76]",True
8d3243c7875099b5,champions-league,164796,1,2026-09-08T17:48:02Z,Liverpool,Bologna,1,1,1.21,4.58,74.9,0.94,4.23,1.17,3.05,1.37,13.56,1.01,Non,Oui,Non,Oui,Non,Away,57,"[34, 57]",True
7495a00cfc124af2,champions-league,164796,1,2026-09-08T17:48:02Z,Donetsk,Lisboa Red,0,3,5.42,4.56,1.52,2.43,1.12,1.17,1.43,2.77,1.59,2.32,Oui,Non,Non,Non,Oui,Away,75,"[43, 51, 75]",True
5bf34a341a9035d6,champions-league,164796,1,2026-09-08T17:48:02Z,R. Madrid,Graz,5,0,1.14,9.16,13.81,0.99,5.4,1.03,1.2,4.47,2.1,1.71,Oui,Non,Oui,Non,Non,Home,58,"[27, 34, 38, 48, 58]",True
2cc2d7bca99256cb,champions-league,164796,1,2026-09-08T17:48:02Z,Leverkusen,Prague,6,0,1.1,7.53,61.15,0.94,6.58,1.06,1.85,1.92,6.8,1.1,Oui,Non,Oui,Non,Non,Home,72,"[37, 43, 43, 46, 54, 72]",True
1269b97dea7c1d95,champions-league,164796,1,2026-09-08T17:48:02Z,A. Villa,Leipzig,6,0,1.12,7.19,36.49,0.95,5.9,1.07,1.74,2.06,4.41,1.2,Oui,Non,Oui,Non,Non,Home,87,"[16, 24, 39, 64, 68, 87]",True
89083bd98c041bb2,champions-league,164796,1,2026-09-08T17:48:02Z,London Reds,Milan Blues,2,0,1.35,4.09,13.44,1.0,3.08,1.2,2.37,1.57,3.26,1.33,Non,Non,Oui,Non,Non,Home,90,"[51, 90]",True
416b1cced5e12a38,champions-league,164796,1,2026-09-08T17:48:02Z,Belgrade,Lille,3,2,2.09,4.48,2.8,1.4,1.69,1.17,1.22,4.17,1.28,3.55,Oui,Oui,Oui,Non,Non,Home,90,"[14, 23, 55, 88, 90]",True
0514af1d03dd4b0d,champions-league,164796,1,2026-09-08T17:48:02Z,Eindhoven,Bratislava,2,0,1.41,5.7,5.67,1.11,2.79,1.11,1.19,4.51,1.43,2.78,Non,Non,Oui,Non,Non,Home,71,"[54, 71]",True
