match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
718cf3e913673232,portuguese-league,164999,1,2026-09-10T01:12:30Z,Estoril,Arouca,3,1,2.2,3.33,3.29,1.3,1.62,1.29,1.9,1.87,1.73,2.07,Oui,Oui,Oui,Non,Non,Away,88,"[30, 58, 82, 88]",True
9491663c60351d8c,portuguese-league,164999,1,2026-09-10T01:12:30Z,Guimaraes,Estrela,2,0,1.4,3.74,12.39,1.0,2.82,1.24,2.61,1.48,3.36,1.31,Non,Non,Oui,Non,Non,Home,29,"[27, 29]",True
0aa708a36dde32e9,portuguese-league,164999,1,2026-09-10T01:12:30Z,Santa Clara,Tondela,1,1,2.58,2.94,3.01,1.35,1.46,1.36,2.41,1.55,2.01,1.78,Non,Oui,Non,Oui,Non,Home,89,"[72, 89]",True
b577a5a4d7d56c0f,portuguese-league,164999,1,2026-09-10T01:12:30Z,Alverca,Casa Pia,1,2,2.97,3.28,2.39,1.53,1.36,1.3,1.92,1.85,1.73,2.07,Oui,Oui,Non,Non,Oui,Away,72,"[22, 52, 72]",True
a33f494738862c2f,portuguese-league,164999,1,2026-09-10T01:12:30Z,Porto,Gil Vicente,2,0,1.17,6.59,18.04,0.98,4.74,1.08,1.55,2.42,2.64,1.47,Non,Non,Oui,Non,Non,Home,45,"[44, 45]",True
587ecb2b43e8d85b,portuguese-league,164999,1,2026-09-10T01:12:30Z,Nacional,Lisboa Green,1,2,6.8,5.11,1.39,2.86,1.08,1.14,1.38,2.97,1.65,2.2,Oui,Oui,Non,Non,Oui,Home,81,"[19, 28, 81]",True
da1b61ba82652586,portuguese-league,164999,1,2026-09-10T01:12:30Z,Famalicão,Braga,0,1,3.38,3.29,2.17,1.64,1.28,1.3,1.96,1.82,1.77,2.02,Non,Non,Non,Non,Oui,Away,38,[38],True
bbe89b6a7160dcbf,portuguese-league,164999,1,2026-09-10T01:12:30Z,Moreirense,Lisboa Red,2,3,4.99,3.36,1.78,1.97,1.14,1.29,2.14,1.69,2.03,1.76,Oui,Oui,Non,Non,Oui,Away,78,"[27, 35, 46, 72, 78]",True
fd16ac405f8d35b5,portuguese-league,164999,1,2026-09-10T01:12:30Z,AFS,Rio Ave,2,1,3.13,2.74,2.66,1.44,1.32,1.41,2.84,1.41,2.24,1.63,Oui,Oui,Oui,Non,Non,Home,73,"[44, 45, 73]",True
74fd3179d2461e0a,portuguese-league,164999,3,2026-09-10T01:16:30Z,Nacional,Alverca,1,0,1.97,3.74,3.52,1.26,1.78,1.24,1.6,2.29,1.57,2.37,Non,Non,Oui,Non,Non,Home,64,[64],True
