match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
2a2bb4851b348f8c,portuguese-league,165053,1,2026-09-10T09:29:30Z,Alverca,Lisboa Green,0,5,9.26,5.35,1.31,3.33,1.03,1.12,1.48,2.59,1.92,1.85,Oui,Non,Non,Non,Oui,Away,83,"[18, 31, 35, 68, 83]",True
5159125dc632571f,portuguese-league,165053,1,2026-09-10T09:29:30Z,Porto,Santa Clara,2,0,1.22,5.4,17.49,0.98,4.05,1.12,1.85,1.92,3.05,1.37,Non,Non,Oui,Non,Non,Home,44,"[40, 44]",True
793e9562fb287ce3,portuguese-league,165053,1,2026-09-10T09:29:30Z,Tondela,Famalicão,0,0,3.02,3.01,2.53,1.48,1.35,1.35,2.29,1.6,1.94,1.83,Non,Non,Non,Oui,Non,,,[],True
ba5d874570079bb6,portuguese-league,165053,1,2026-09-10T09:29:30Z,Estrela,Guimaraes,0,3,2.89,3.06,2.58,1.46,1.37,1.34,2.2,1.65,1.89,1.89,Oui,Non,Non,Non,Oui,Away,83,"[57, 76, 83]",True
985d9c833393ed92,portuguese-league,165053,1,2026-09-10T09:29:30Z,Nacional,Rio Ave,2,1,1.93,3.49,3.9,1.22,1.81,1.27,1.84,1.94,1.74,2.06,Oui,Oui,Oui,Non,Non,Home,62,"[16, 48, 62]",True
c32df977a8b4797b,portuguese-league,165053,1,2026-09-10T09:29:30Z,Gil Vicente,AFS,0,0,1.48,3.83,8.02,1.05,2.54,1.23,2.11,1.7,2.36,1.57,Non,Non,Non,Oui,Non,,,[],True
292a865dcc3c47b7,portuguese-league,165053,1,2026-09-10T09:29:30Z,Braga,Arouca,1,1,1.48,4.42,6.38,1.09,2.56,1.18,1.58,2.34,1.78,2.0,Non,Oui,Non,Oui,Non,Home,81,"[68, 81]",True
22fad1502c8d8c60,portuguese-league,165053,1,2026-09-10T09:29:30Z,Moreirense,Lisboa Red,0,3,4.98,3.4,1.77,1.98,1.14,1.28,2.09,1.72,2.0,1.79,Oui,Non,Non,Non,Oui,Away,88,"[88, 88, 88]",True
b90265a534d81a34,portuguese-league,165053,1,2026-09-10T09:29:30Z,Estoril,Casa Pia,0,0,2.11,3.35,3.49,1.27,1.68,1.29,1.91,1.86,1.75,2.04,Non,Non,Non,Oui,Non,,,[],True
abf31b6f7e987a0f,portuguese-league,165053,2,2026-09-10T09:31:30Z,Nacional,Alverca,1,3,1.97,3.75,3.51,1.27,1.78,1.24,1.59,2.31,1.56,2.38,Oui,Oui,Non,Non,Oui,Home,66,"[19, 25, 60, 66]",True
e2fb6d45194c5511,portuguese-league,165053,2,2026-09-10T09:31:30Z,Guimaraes,Porto,1,2,3.27,2.97,2.4,1.53,1.3,1.36,2.39,1.56,2.01,1.78,Oui,Oui,Non,Non,Oui,Away,85,"[41, 80, 85]",True
e6ce238bdf5beac9,portuguese-league,165053,2,2026-09-10T09:31:30Z,Lisboa Green,Gil Vicente,2,0,1.12,8.2,22.88,0.97,5.93,1.05,1.4,2.9,2.72,1.45,Non,Non,Oui,Non,Non,Home,47,"[24, 47]",True
2fe77c3c465ac412,portuguese-league,165053,2,2026-09-10T09:31:30Z,Santa Clara,Tondela,2,1,2.68,2.94,2.88,1.38,1.43,1.36,2.4,1.56,2.0,1.79,Oui,Oui,Oui,Non,Non,Away,75,"[36, 63, 75]",True
