match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
5eb3e32e455bc5bd,german-league,164845,1,2026-09-09T00:21:30Z,Stuttgart,Mönchengladbach,4,0,1.44,5.34,5.6,1.11,2.68,1.12,1.25,3.88,1.46,2.66,Oui,Non,Oui,Non,Non,Home,84,"[31, 61, 65, 84]",True
1e9949382aff4941,german-league,164845,1,2026-09-09T00:21:30Z,Hambourg,Freiburg,1,3,2.3,3.75,2.78,1.4,1.57,1.24,1.52,2.49,1.48,2.61,Oui,Oui,Non,Non,Oui,Home,88,"[29, 34, 66, 88]",True
df950cd22026656f,german-league,164845,1,2026-09-09T00:21:30Z,Mainz,Hoffenheim,1,0,1.81,4.06,3.85,1.23,1.94,1.21,1.46,2.66,1.5,2.55,Non,Non,Oui,Non,Non,Home,34,[34],True
c28593973cbc8d0c,german-league,164845,1,2026-09-09T00:21:30Z,Koln,Berlin,3,1,2.47,3.81,2.55,1.47,1.5,1.23,1.48,2.6,1.45,2.69,Oui,Oui,Oui,Non,Non,Home,89,"[43, 44, 53, 89]",True
fd04a4d84c024eab,german-league,164845,1,2026-09-09T00:21:30Z,Heidenheim,Leipzig,1,1,3.51,3.99,1.91,1.83,1.27,1.21,1.46,2.67,1.48,2.62,Non,Oui,Non,Oui,Non,Home,79,"[15, 79]",True
956bdb2aa94bc7f3,german-league,164845,1,2026-09-09T00:21:30Z,Pauli,Bremen,2,0,4.17,2.97,2.07,1.7,1.2,1.36,2.54,1.5,2.17,1.67,Non,Non,Oui,Non,Non,Home,81,"[42, 81]",True
2e07445aee9973a9,german-league,164845,1,2026-09-09T00:21:30Z,Wolfsburg,Frankfurt,1,1,2.03,4.11,3.09,1.33,1.73,1.2,1.37,3.04,1.4,2.91,Non,Oui,Non,Oui,Non,Home,24,"[18, 24]",True
8b9532c19107ef61,german-league,164845,1,2026-09-09T00:21:30Z,Munich,Augsburg,3,0,1.15,8.47,13.28,1.0,5.08,1.04,1.21,4.3,1.96,1.82,Oui,Non,Oui,Non,Non,Home,89,"[76, 88, 89]",True
7c67523d8da11a81,german-league,164845,1,2026-09-09T00:21:30Z,Leverkusen,Dortmund,3,2,1.57,4.78,4.72,1.16,2.33,1.15,1.3,3.45,1.44,2.73,Oui,Oui,Oui,Non,Non,Home,72,"[27, 33, 38, 46, 72]",True
3ced5454895cbfff,german-league,164845,3,2026-09-09T00:25:30Z,Hambourg,Pauli,0,0,2.81,3.44,2.42,1.52,1.39,1.28,1.76,2.04,1.63,2.25,Non,Non,Non,Oui,Non,,,[],True
770f3ca2fa3abf4f,german-league,164845,3,2026-09-09T00:25:30Z,Hoffenheim,Mönchengladbach,1,3,1.95,4.56,3.06,1.34,1.8,1.17,1.22,4.21,1.29,3.49,Oui,Oui,Non,Non,Oui,Away,47,"[21, 36, 40, 47]",True
a7355981bd9fded8,german-league,164845,3,2026-09-09T00:25:30Z,Leverkusen,Bremen,3,0,1.4,5.41,6.24,1.09,2.84,1.12,1.28,3.62,1.53,2.47,Oui,Non,Oui,Non,Non,Home,79,"[20, 47, 79]",True
9af3320a035ab8f2,german-league,164845,3,2026-09-09T00:25:30Z,Heidenheim,Freiburg,2,3,2.5,3.56,2.64,1.44,1.49,1.26,1.64,2.21,1.55,2.4,Oui,Oui,Non,Non,Oui,Away,75,"[5, 11, 25, 66, 75]",True
cb9e211500d24d3d,german-league,164845,3,2026-09-09T00:25:30Z,Berlin,Dortmund,1,0,2.4,3.71,2.68,1.43,1.53,1.24,1.54,2.43,1.49,2.57,Non,Non,Oui,Non,Non,Home,42,[42],True
d04bcedafdf53b75,german-league,164845,3,2026-09-09T00:25:30Z,Koln,Frankfurt,1,2,3.39,4.52,1.84,1.9,1.28,1.17,1.25,3.82,1.33,3.23,Oui,Oui,Non,Non,Oui,Away,69,"[18, 22, 69]",True
3b5b995f03a9b0c2,german-league,164845,3,2026-09-09T00:25:30Z,Wolfsburg,Munich,1,1,3.76,4.77,1.71,2.06,1.24,1.15,1.22,4.15,1.33,3.24,Non,Oui,Non,Oui,Non,Home,29,"[28, 29]",True
e3acf442728880c9,german-league,164845,3,2026-09-09T00:25:30Z,Stuttgart,Augsburg,5,1,1.4,5.41,6.23,1.09,2.84,1.12,1.27,3.65,1.52,2.49,Oui,Oui,Oui,Non,Non,Home,87,"[16, 27, 40, 54, 73, 87]",True
f17cb7713eda39a4,german-league,164845,3,2026-09-09T00:25:30Z,Mainz,Leipzig,1,4,2.24,3.66,2.94,1.36,1.6,1.25,1.58,2.33,1.52,2.48,Oui,Oui,Non,Non,Oui,Away,79,"[20, 36, 76, 78, 79]",True
587257dd74b7ac4e,german-league,164845,6,2026-09-09T00:31:30Z,Frankfurt,Mainz,3,1,1.5,4.81,5.4,1.12,2.5,1.15,1.35,3.13,1.53,2.47,Oui,Oui,Oui,Non,Non,Home,52,"[25, 34, 48, 52]",True
9aae2af7d883635d,german-league,164845,6,2026-09-09T00:31:30Z,Munich,Berlin,3,2,1.13,8.31,18.58,0.98,5.64,1.04,1.31,3.34,2.34,1.58,Oui,Oui,Oui,Non,Non,Home,67,"[17, 41, 62, 65, 67]",True
1bd7807aec84b877,german-league,164845,6,2026-09-09T00:31:30Z,Stuttgart,Leverkusen,0,2,2.44,3.99,2.51,1.48,1.51,1.21,1.38,2.97,1.39,2.95,Non,Non,Non,Non,Oui,Away,34,"[30, 34]",True
fcc78bfcff5d2336,german-league,164845,6,2026-09-09T00:31:30Z,Pauli,Hoffenheim,2,2,3.97,2.96,2.13,1.67,1.21,1.36,2.51,1.51,2.13,1.69,Oui,Oui,Non,Oui,Non,Home,90,"[20, 58, 86, 90]",True
7ed12397d39fc7b9,german-league,164845,6,2026-09-09T00:31:30Z,Augsburg,Leipzig,1,4,3.15,3.51,2.19,1.63,1.32,1.27,1.72,2.09,1.62,2.26,Oui,Oui,Non,Non,Oui,Home,89,"[26, 34, 59, 64, 89]",True
6229632ce1f6bc3d,german-league,164845,6,2026-09-09T00:31:30Z,Wolfsburg,Heidenheim,5,0,1.86,4.17,3.53,1.26,1.88,1.2,1.38,2.98,1.43,2.79,Oui,Non,Oui,Non,Non,Home,81,"[5, 37, 37, 62, 81]",True
1b4eb33bc7a38b75,german-league,164845,6,2026-09-09T00:31:30Z,Bremen,Dortmund,2,2,2.81,4.03,2.19,1.63,1.39,1.21,1.37,3.01,1.39,2.95,Oui,Oui,Non,Oui,Non,Home,81,"[5, 37, 37, 81]",True
