match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
38e605428a02c721,german-league,164805,1,2026-09-08T18:26:30Z,Mainz,Munich,4,2,3.35,4.13,1.92,1.82,1.29,1.2,1.38,2.97,1.42,2.82,Oui,Oui,Oui,Non,Non,Away,86,"[9, 39, 39, 65, 71, 86]",True
7bea5387cf244a01,german-league,164805,1,2026-09-08T18:26:30Z,Wolfsburg,Dortmund,2,0,2.39,4.09,2.52,1.48,1.53,1.2,1.34,3.19,1.36,3.09,Non,Non,Oui,Non,Non,Home,59,"[51, 59]",True
32826a6fb50d6050,german-league,164805,1,2026-09-08T18:26:30Z,Leverkusen,Frankfurt,2,1,1.42,5.17,6.1,1.1,2.75,1.13,1.32,3.31,1.55,2.4,Oui,Oui,Oui,Non,Non,Away,78,"[8, 76, 78]",True
30b7c22255692560,german-league,164805,1,2026-09-08T18:26:30Z,Berlin,Augsburg,1,1,1.76,4.01,4.12,1.2,1.99,1.21,1.52,2.49,1.55,2.4,Non,Oui,Non,Oui,Non,Home,85,"[53, 85]",True
c34af6ae0178ab4b,german-league,164805,1,2026-09-08T18:26:30Z,Leipzig,Heidenheim,2,0,1.37,5.24,7.05,1.07,2.95,1.13,1.37,3.02,1.67,2.18,Non,Non,Oui,Non,Non,Home,34,"[23, 34]",True
1f4acaf1292132ff,german-league,164805,1,2026-09-08T18:26:30Z,Hambourg,Bremen,1,0,2.64,4.13,2.28,1.58,1.44,1.2,1.33,3.27,1.35,3.12,Non,Non,Oui,Non,Non,Home,61,[61],True
e6cf4725db8b3c21,german-league,164805,1,2026-09-08T18:26:30Z,Mönchengladbach,Stuttgart,1,1,1.94,4.07,3.35,1.29,1.8,1.21,1.4,2.87,1.43,2.77,Non,Oui,Non,Oui,Non,Home,79,"[16, 79]",True
f151b2165b691aa8,german-league,164805,1,2026-09-08T18:26:30Z,Pauli,Freiburg,0,0,3.56,2.53,2.6,1.45,1.26,1.48,3.52,1.29,2.61,1.48,Non,Non,Non,Oui,Non,,,[],True
33c0489c060fa418,german-league,164805,1,2026-09-08T18:26:30Z,Koln,Hoffenheim,3,1,3.28,4.6,1.86,1.88,1.3,1.16,1.23,4.1,1.31,3.36,Oui,Oui,Oui,Non,Non,Home,80,"[19, 38, 47, 80]",True
9af976725f7c6816,german-league,164805,3,2026-09-08T18:30:30Z,Mönchengladbach,Dortmund,1,0,2.16,4.01,2.87,1.38,1.64,1.21,1.39,2.94,1.4,2.9,Non,Non,Oui,Non,Non,Home,79,[79],True
35aac3808e151eb1,german-league,164805,3,2026-09-08T18:30:30Z,Hoffenheim,Heidenheim,2,2,2.19,4.14,2.77,1.4,1.63,1.2,1.33,3.23,1.36,3.09,Oui,Oui,Non,Oui,Non,Home,83,"[33, 36, 44, 83]",True
429f0871ed81b230,german-league,164805,3,2026-09-08T18:30:30Z,Leipzig,Freiburg,1,0,1.37,5.02,7.64,1.06,2.97,1.14,1.47,2.64,1.78,2.0,Non,Non,Oui,Non,Non,Home,30,[30],True
