match_key,minute,scoring_team,home_score_after,away_score_after
b72abf7875002d44,7,Home,1.0,0.0
b72abf7875002d44,64,Away,1.0,1.0
35aa9467889d30c5,56,Away,0.0,1.0
35aa9467889d30c5,68,Away,0.0,2.0
8b07f75a027b2a00,79,Home,1.0,0.0
8b07f75a027b2a00,79,Home,2.0,0.0
60f4fa8912a11366,42,Away,0.0,1.0
60f4fa8912a11366,44,Home,1.0,1.0
60f4fa8912a11366,44,Home,2.0,1.0
60f4fa8912a11366,70,Away,2.0,2.0
60f4fa8912a11366,76,Home,3.0,2.0
2b0ee528991b50f9,19,Home,1.0,0.0
2b0ee528991b50f9,35,Away,1.0,1.0
2b0ee528991b50f9,47,Home,2.0,1.0
7837fd3c7830bb67,36,Home,1.0,0.0
0dd02be674d24c67,32,Away,0.0,1.0
0dd02be674d24c67,35,Home,1.0,1.0
0dd02be674d24c67,64,Away,1.0,2.0
0dd02be674d24c67,86,Home,2.0,2.0
01504e347bcae72f,58,Home,1.0,0.0
8892ed2cf8bdcc83,82,Away,0.0,1.0
e56e87538c44ee65,5,Home,1.0,0.0
e56e87538c44ee65,30,Away,1.0,1.0
e56e87538c44ee65,56,Home,2.0,1.0
e56e87538c44ee65,74,Home,3.0,1.0
e56e87538c44ee65,79,Away,3.0,2.0
fcfeea135458222c,40,Home,1.0,0.0
