match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
628859482693da81,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Ecuador,USA,1,1,2.82,3.87,2.23,1.6,1.39,1.22,1.45,2.69,1.44,2.74,Non,Oui,Non,Oui,Non,Away,87,"[34, 87]",True
74249306dc7505b1,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Curacao,Australia,0,2,5.62,4.32,1.54,2.4,1.11,1.18,1.55,2.42,1.69,2.13,Non,Non,Non,Non,Oui,Away,38,"[26, 38]",True
92d649876bc3bcf7,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Senegal,Haiti,1,1,1.49,4.38,6.24,1.09,2.53,1.18,1.58,2.33,1.77,2.02,Non,Oui,Non,Oui,Non,Away,88,"[78, 88]",True
d514dd0a6aa9336e,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Argentina,Bosnia-Herzegovina,1,0,1.36,5.41,7.13,1.07,3.02,1.12,1.34,3.21,1.64,2.23,Non,Non,Oui,Non,Non,Home,49,[49],True
62d5be8348c4f1ba,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,IR Iran,Egypt,1,0,2.54,3.44,2.66,1.43,1.47,1.28,1.75,2.05,1.62,2.26,Non,Non,Oui,Non,Non,Home,78,[78],True
0aeb052fb7b5cabe,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Croatia,Cabo Verde,2,0,1.84,3.81,3.95,1.22,1.9,1.23,1.61,2.28,1.6,2.3,Non,Non,Oui,Non,Non,Home,60,"[27, 60]",True
9145a144f4c4d8ee,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,France,Czechia,2,0,1.42,5.0,6.51,1.08,2.78,1.14,1.39,2.93,1.64,2.22,Non,Non,Oui,Non,Non,Home,42,"[39, 42]",True
52c5193ed8b1ea92,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Uzbekistan,Uruguay,0,3,5.55,4.4,1.53,2.41,1.12,1.18,1.5,2.53,1.65,2.2,Oui,Non,Non,Non,Oui,Away,81,"[18, 31, 81]",True
d22f361b83776583,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Norway,Korea Republic,3,0,2.03,3.95,3.19,1.32,1.73,1.22,1.45,2.71,1.45,2.7,Oui,Non,Oui,Non,Non,Home,75,"[20, 34, 75]",True
16a43c480205328f,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Saudi Arabia,Switzerland,0,1,4.62,3.88,1.71,2.07,1.16,1.22,1.65,2.19,1.68,2.14,Non,Non,Non,Non,Oui,Away,32,[32],True
b323d09715fb82fd,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,New Zealand,South Africa,1,0,2.91,3.51,2.32,1.56,1.37,1.27,1.7,2.12,1.6,2.31,Non,Non,Oui,Non,Non,Home,32,[32],True
28af27b53f7297a3,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Spain,Belgium,2,0,1.74,3.98,4.28,1.19,2.02,1.21,1.56,2.4,1.59,2.32,Non,Non,Oui,Non,Non,Home,75,"[58, 75]",True
08e00c7ba95db833,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Morocco,Panama,1,0,1.4,4.34,8.71,1.04,2.84,1.18,1.84,1.94,2.2,1.65,Non,Non,Oui,Non,Non,Home,73,[73],True
751d9b8ab19678fb,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Turkiye,Mexico,0,2,3.15,3.86,2.07,1.7,1.32,1.23,1.49,2.58,1.47,2.62,Non,Non,Non,Non,Oui,Away,76,"[61, 76]",True
07323ec707250c41,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Japan,Ghana,1,1,1.72,3.97,4.38,1.18,2.04,1.21,1.57,2.37,1.61,2.29,Non,Oui,Non,Oui,Non,Away,78,"[70, 78]",True
94f69343cb4401ed,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Portugal,Jordan,1,1,1.46,4.77,6.1,1.1,2.63,1.15,1.42,2.81,1.63,2.24,Non,Oui,Non,Oui,Non,Home,65,"[23, 65]",True
f60e9db6bea215e2,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Paraguay,Iraq,3,3,2.36,3.6,2.8,1.4,1.54,1.26,1.62,2.26,1.54,2.43,Oui,Oui,Non,Oui,Non,Away,89,"[27, 32, 35, 64, 80, 89]",True
5a2142c6a660b552,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Colombia,Qatar,2,2,1.93,3.97,3.45,1.28,1.81,1.21,1.47,2.65,1.48,2.61,Oui,Oui,Non,Oui,Non,Away,86,"[20, 26, 74, 86]",True
9c55fb56f1627c0b,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Brazil,Austria,3,1,1.89,4.1,3.47,1.27,1.85,1.2,1.4,2.89,1.43,2.76,Oui,Oui,Oui,Non,Non,Home,79,"[40, 41, 43, 79]",True
7c5152ea56fb2f1f,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Germany,England,3,1,3.13,4.16,2.0,1.75,1.33,1.2,1.35,3.16,1.38,2.98,Oui,Oui,Oui,Non,Non,Away,69,"[44, 45, 63, 69]",True
8f9de2525eded964,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Algeria,Netherlands,2,1,3.57,4.06,1.87,1.87,1.26,1.21,1.43,2.78,1.46,2.67,Oui,Oui,Oui,Non,Non,Home,48,"[20, 48, 48]",True
5a0727829801aa33,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Sweden,Canada,3,1,2.27,3.71,2.86,1.38,1.59,1.24,1.55,2.41,1.5,2.55,Oui,Oui,Oui,Non,Non,Home,84,"[3, 55, 59, 84]",True
4920112e19636129,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Congo DR,Cote d'Ivoire,2,2,3.74,3.78,1.9,1.84,1.24,1.23,1.6,2.3,1.58,2.34,Oui,Oui,Non,Oui,Non,Away,55,"[38, 41, 51, 55]",True
478275a1f8af0c9f,coupe-du-monde,164757,1,2026-09-08T12:45:18Z,Scotland,Tunisia,2,1,2.51,3.47,2.68,1.43,1.48,1.27,1.72,2.09,1.6,2.29,Oui,Oui,Oui,Non,Non,Away,68,"[47, 59, 68]",True
93f54e3231a91392,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,Iraq,Sweden,1,2,3.41,3.67,2.02,1.74,1.28,1.25,1.63,2.24,1.58,2.35,Oui,Oui,Non,Non,Oui,Away,77,"[26, 57, 77]",True
d2a2aab4e2837088,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,Panama,Senegal,1,3,5.14,3.97,1.63,2.2,1.13,1.21,1.67,2.17,1.74,2.06,Oui,Oui,Non,Non,Oui,Away,70,"[13, 16, 59, 70]",True
8898b7abc25292b1,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,Cote d'Ivoire,New Zealand,3,1,1.71,4.01,4.45,1.17,2.07,1.21,1.56,2.39,1.6,2.29,Oui,Oui,Oui,Non,Non,Home,85,"[13, 23, 63, 85]",True
1bf7ce0fd87a935c,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,South Africa,Argentina,0,5,8.14,5.62,1.32,3.26,1.05,1.11,1.35,3.14,1.71,2.1,Oui,Non,Non,Non,Oui,Away,89,"[42, 43, 81, 86, 89]",True
708ea86eda3e693a,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,Congo DR,Saudi Arabia,2,1,2.73,3.57,2.41,1.52,1.41,1.26,1.64,2.21,1.56,2.39,Oui,Oui,Oui,Non,Non,Home,77,"[37, 73, 77]",True
e0d5d0573984aed1,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,Morocco,Curacao,1,0,1.25,5.37,13.29,1.0,3.76,1.12,1.69,2.14,2.47,1.53,Non,Non,Oui,Non,Non,Home,8,[8],True
28c48134235ed94a,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,Qatar,Scotland,0,3,2.43,3.78,2.61,1.45,1.51,1.23,1.49,2.56,1.46,2.67,Oui,Non,Non,Non,Oui,Away,90,"[79, 85, 90]",True
d47b4118ee6fe008,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,Jordan,Spain,2,3,9.32,5.2,1.32,3.28,1.03,1.13,1.53,2.46,1.97,1.81,Oui,Oui,Non,Non,Oui,Home,68,"[13, 31, 49, 53, 68]",True
365a55f92e75246a,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,Cabo Verde,Uzbekistan,1,1,2.52,3.55,2.62,1.45,1.48,1.26,1.65,2.2,1.56,2.39,Non,Oui,Non,Oui,Non,Home,41,"[38, 41]",True
f2727a5b8420e90c,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,Canada,Austria,2,1,3.14,3.8,2.09,1.69,1.32,1.23,1.52,2.48,1.49,2.56,Oui,Oui,Oui,Non,Non,Home,75,"[16, 65, 75]",True
629d264ff2620ad9,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,USA,Egypt,1,2,2.37,3.75,2.7,1.42,1.54,1.24,1.52,2.49,1.48,2.61,Oui,Oui,Non,Non,Oui,Home,78,"[16, 63, 78]",True
08d6a4daf2a21b01,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,Czechia,Croatia,0,2,3.19,3.58,2.14,1.65,1.32,1.26,1.67,2.17,1.59,2.32,Non,Non,Non,Non,Oui,Away,69,"[50, 69]",True
00f53e261860e5e0,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,Uruguay,Turkiye,1,2,1.76,4.08,4.04,1.21,1.99,1.2,1.48,2.61,1.52,2.49,Oui,Oui,Non,Non,Oui,Home,80,"[37, 50, 80]",True
189312de221ddae5,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,Mexico,Brazil,1,2,3.33,4.14,1.93,1.81,1.29,1.2,1.37,3.01,1.41,2.86,Oui,Oui,Non,Non,Oui,Home,86,"[47, 82, 86]",True
e3fbfa16012db975,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,Ghana,Portugal,1,2,6.22,5.08,1.42,2.74,1.09,1.14,1.34,3.16,1.58,2.35,Oui,Oui,Non,Non,Oui,Away,82,"[75, 80, 82]",True
f10deceaf70c353d,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,Switzerland,Colombia,2,1,2.47,3.6,2.65,1.44,1.5,1.25,1.62,2.27,1.54,2.44,Oui,Oui,Oui,Non,Non,Home,49,"[35, 43, 49]",True
41b3acfdcc65b6b9,coupe-du-monde,164757,4,2026-09-08T12:51:18Z,Australia,Paraguay,1,0,2.22,3.7,2.94,1.36,1.61,1.24,1.56,2.38,1.51,2.51,Non,Non,Oui,Non,Non,Home,69,[69],True
