match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
643ab515707026b8,coupe-d-afrique,164792,1,2026-09-08T16:43:39Z,Ivory Coast,Benin,1,0,1.01,14.36,100.0,0.93,13.22,0.99,1.43,2.79,13.31,1.02,Non,Non,Oui,Non,Non,Home,23,[23],True
de10520564ef7855,coupe-d-afrique,164792,1,2026-09-08T16:43:39Z,Gabon,Tanzania,1,2,8.6,3.54,1.51,2.46,1.04,1.26,2.46,1.53,2.7,1.45,Oui,Oui,Non,Non,Oui,Home,82,"[42, 43, 82]",True
43a28a97d06bf3b8,coupe-d-afrique,164792,1,2026-09-08T16:43:39Z,Sudan,Zimbabwe,0,0,5.35,2.43,2.16,1.64,1.12,1.51,4.4,1.2,3.3,1.32,Non,Non,Non,Oui,Non,,,[],True
262b6a1667042a16,coupe-d-afrique,164792,1,2026-09-08T16:43:39Z,Mali,Equatorial Guinea,4,1,1.03,12.86,94.33,0.94,11.11,1.0,1.4,2.88,6.59,1.1,Oui,Oui,Oui,Non,Non,Home,89,"[30, 38, 45, 71, 89]",True
11b540f57528b838,coupe-d-afrique,164792,1,2026-09-08T16:43:39Z,DR Congo,South Africa,0,0,3.67,2.59,2.5,1.49,1.25,1.46,3.36,1.31,2.54,1.5,Non,Non,Non,Oui,Non,,,[],True
960672ae86fe0e8f,coupe-d-afrique,164792,1,2026-09-08T16:43:39Z,Uganda,Comoros,0,0,4.33,2.05,2.93,1.37,1.18,1.72,6.95,1.09,4.16,1.22,Non,Non,Non,Oui,Non,,,[],True
b353534f1e5cb6d7,coupe-d-afrique,164792,1,2026-09-08T16:43:39Z,Angola,Senegal,1,2,4.55,1.79,3.56,1.26,1.17,1.96,11.86,1.02,5.88,1.12,Oui,Oui,Non,Non,Oui,Away,83,"[21, 53, 83]",True
c7649a33846980fd,coupe-d-afrique,164792,1,2026-09-08T16:43:39Z,Morocco,Egypt,1,1,2.31,2.74,3.81,1.23,1.57,1.41,2.94,1.39,2.35,1.58,Non,Oui,Non,Oui,Non,Away,86,"[80, 86]",True
1a7eb2710fd20dc6,coupe-d-afrique,164792,1,2026-09-08T16:43:39Z,Zambia,Cameroon,2,0,2.37,1.79,12.59,1.0,1.54,1.96,15.52,1.0,10.67,1.03,Non,Non,Oui,Non,Non,Home,85,"[85, 85]",True
63744f8f0a3f0faa,coupe-d-afrique,164792,1,2026-09-08T16:43:39Z,Burkina Faso,Botswana,4,0,1.89,2.71,6.17,1.09,1.85,1.42,3.59,1.28,3.04,1.37,Oui,Non,Oui,Non,Non,Home,82,"[17, 55, 63, 82]",True
2edec71a767aa4b7,coupe-d-afrique,164792,1,2026-09-08T16:43:39Z,Algeria,Mozambique,2,3,1.7,3.86,4.7,1.16,2.08,1.23,1.68,2.15,1.71,2.11,Oui,Oui,Non,Non,Oui,Home,77,"[22, 41, 43, 69, 77]",True
4732dc27f3ed97f8,coupe-d-afrique,164792,1,2026-09-08T16:43:39Z,Nigeria,Tunisia,0,0,4.0,1.63,5.06,1.14,1.21,2.19,18.41,0.99,7.93,1.07,Non,Non,Non,Oui,Non,,,[],True
ecf371aaee0fd63f,coupe-d-afrique,164792,2,2026-09-08T16:45:39Z,Cameroon,Morocco,0,0,3.24,2.9,2.46,1.5,1.31,1.37,2.5,1.52,2.07,1.74,Non,Non,Non,Oui,Non,,,[],True
20908dda713ae527,coupe-d-afrique,164792,2,2026-09-08T16:45:39Z,South Africa,Nigeria,0,1,2.69,2.37,3.76,1.24,1.43,1.54,4.27,1.21,2.98,1.38,Non,Non,Non,Non,Oui,Away,49,[49],True
0e50ecd7d1468ca4,coupe-d-afrique,164792,2,2026-09-08T16:45:39Z,Comoros,DR Congo,0,0,7.91,1.84,2.56,1.46,1.05,1.9,12.09,1.02,7.13,1.09,Non,Non,Non,Oui,Non,,,[],True
be0dc9d41ea73eb1,coupe-d-afrique,164792,2,2026-09-08T16:45:39Z,Egypt,Zimbabwe,0,1,1.78,2.3,16.15,0.98,1.97,1.57,7.49,1.08,8.16,1.07,Non,Non,Non,Non,Oui,Away,23,[23],True
b07e085f4083ec1a,coupe-d-afrique,164792,2,2026-09-08T16:45:39Z,Algeria,Uganda,3,1,1.28,5.8,9.6,1.03,3.55,1.11,1.39,2.92,1.86,1.91,Oui,Oui,Oui,Non,Non,Home,77,"[33, 42, 45, 77]",True
ba11488dd5f5ea97,coupe-d-afrique,164792,2,2026-09-08T16:45:39Z,Benin,Angola,3,0,1.92,2.38,8.47,1.04,1.82,1.54,5.54,1.14,4.6,1.19,Oui,Non,Oui,Non,Non,Home,87,"[49, 81, 87]",True
fe9a5b24794d1328,coupe-d-afrique,164792,2,2026-09-08T16:45:39Z,Botswana,Mali,1,2,14.52,2.07,1.97,1.78,0.99,1.7,9.76,1.04,8.92,1.05,Oui,Oui,Non,Non,Oui,Away,84,"[35, 75, 84]",True
c2c1faf43ada7e83,coupe-d-afrique,164792,2,2026-09-08T16:45:39Z,Equatorial Guinea,Gabon,1,1,2.39,2.52,4.1,1.2,1.53,1.48,3.71,1.27,2.76,1.43,Non,Oui,Non,Oui,Non,Home,90,"[74, 90]",True
1b900cc6e4a970d6,coupe-d-afrique,164792,2,2026-09-08T16:45:39Z,Senegal,Burkina Faso,3,0,1.18,5.63,27.5,0.96,4.59,1.11,2.03,1.76,4.32,1.21,Oui,Non,Oui,Non,Non,Home,81,"[33, 39, 81]",True
6a88e61266b69368,coupe-d-afrique,164792,2,2026-09-08T16:45:39Z,Tanzania,Sudan,0,0,3.04,1.56,11.11,1.01,1.34,2.34,27.57,0.98,13.61,1.01,Non,Non,Non,Oui,Non,,,[],True
98666b7726882b03,coupe-d-afrique,164792,2,2026-09-08T16:45:39Z,Tunisia,Zambia,1,0,1.53,2.95,14.47,0.99,2.41,1.36,4.13,1.22,5.11,1.16,Non,Non,Oui,Non,Non,Home,65,[65],True
b73f9f77faca2243,coupe-d-afrique,164792,2,2026-09-08T16:45:39Z,Mozambique,Ivory Coast,1,0,3.8,1.88,3.79,1.23,1.23,1.86,9.51,1.05,5.03,1.16,Non,Non,Oui,Non,Non,Home,73,[73],True
3e58540ef4e40878,coupe-d-afrique,164792,4,2026-09-08T16:49:39Z,South Africa,Morocco,1,2,2.41,3.21,3.01,1.35,1.52,1.31,2.01,1.78,1.78,2.0,Oui,Oui,Non,Non,Oui,Away,90,"[85, 88, 90]",True
