match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
208f3ab4f4ad843f,coupe-d-afrique,165097,1,2026-09-10T16:13:39Z,Egypt,Equatorial Guinea,1,0,1.07,8.93,66.48,0.94,7.73,1.04,1.66,2.19,6.32,1.11,Non,Non,Oui,Non,Non,Home,81,[81],True
9a2daddd124a660d,coupe-d-afrique,165097,1,2026-09-10T16:13:39Z,Sudan,Botswana,0,1,5.56,2.46,2.11,1.67,1.12,1.5,4.33,1.21,3.31,1.32,Non,Non,Non,Non,Oui,Away,89,[89],True
1fa5540444732fda,coupe-d-afrique,165097,1,2026-09-10T16:13:39Z,Comoros,Cameroon,1,0,2.97,1.58,11.18,1.01,1.36,2.3,26.19,0.98,13.29,1.02,Non,Non,Oui,Non,Non,Home,69,[69],True
7445d0bdeaebeedb,coupe-d-afrique,165097,1,2026-09-10T16:13:39Z,Tunisia,Benin,3,0,1.04,11.09,100.0,0.93,10.19,1.01,1.6,2.3,12.19,1.02,Oui,Non,Oui,Non,Non,Home,90,"[88, 89, 90]",True
b445a488125dbc5f,coupe-d-afrique,165097,1,2026-09-10T16:13:39Z,Zimbabwe,South Africa,0,1,2.87,2.83,2.79,1.4,1.38,1.39,2.62,1.47,2.12,1.7,Non,Non,Non,Non,Oui,Away,29,[29],True
ac0a36b68a469d64,coupe-d-afrique,165097,1,2026-09-10T16:13:39Z,Uganda,Nigeria,1,0,8.5,1.85,2.49,1.49,1.04,1.89,12.17,1.02,7.41,1.08,Non,Non,Oui,Non,Non,Home,71,[71],True
c8f19b3d3c61c6d8,coupe-d-afrique,165097,1,2026-09-10T16:13:39Z,Tanzania,Gabon,0,1,6.4,1.89,2.67,1.43,1.09,1.85,10.22,1.04,5.89,1.12,Non,Non,Non,Non,Oui,Away,31,[31],True
9776c02707b92024,coupe-d-afrique,165097,1,2026-09-10T16:13:39Z,Mali,Mozambique,2,0,1.72,3.02,6.83,1.07,2.05,1.35,2.98,1.38,2.8,1.42,Non,Non,Oui,Non,Non,Home,86,"[54, 86]",True
615c4f09ee422b10,coupe-d-afrique,165097,1,2026-09-10T16:13:39Z,Senegal,Angola,0,1,1.62,2.58,18.56,0.98,2.22,1.46,5.91,1.12,7.69,1.08,Non,Non,Non,Non,Oui,Away,37,[37],True
72b54be7fb62e8a0,coupe-d-afrique,165097,1,2026-09-10T16:13:39Z,Burkina Faso,Ivory Coast,2,0,1.87,2.73,6.25,1.09,1.87,1.41,3.53,1.29,3.03,1.37,Non,Non,Oui,Non,Non,Home,73,"[63, 73]",True
c5387c032ccb2067,coupe-d-afrique,165097,1,2026-09-10T16:13:39Z,Morocco,Zambia,2,0,1.27,4.78,15.72,0.99,3.6,1.15,2.05,1.75,3.15,1.35,Non,Non,Oui,Non,Non,Home,57,"[46, 57]",True
fe522fe8f2aca5a0,coupe-d-afrique,165097,1,2026-09-10T16:13:39Z,DR Congo,Algeria,0,0,4.12,2.05,3.04,1.34,1.2,1.72,6.88,1.09,4.1,1.23,Non,Non,Non,Oui,Non,,,[],True
5074d23c0cb6a022,coupe-d-afrique,165097,2,2026-09-10T16:15:39Z,Mozambique,Zimbabwe,0,1,3.93,1.85,3.77,1.24,1.22,1.89,10.08,1.04,5.23,1.15,Non,Non,Non,Non,Oui,Away,7,[7],True
d5a8c5e39acaef0c,coupe-d-afrique,165097,2,2026-09-10T16:15:39Z,Benin,Uganda,2,1,1.88,3.26,4.49,1.17,1.85,1.3,2.17,1.67,1.99,1.79,Oui,Oui,Oui,Non,Non,Away,90,"[13, 62, 90]",True
935e04860f3d92b7,coupe-d-afrique,165097,2,2026-09-10T16:15:39Z,DR Congo,Sudan,1,0,1.36,3.52,25.08,0.96,3.03,1.27,3.58,1.28,6.62,1.1,Non,Non,Oui,Non,Non,Home,20,[20],True
daa6b64e01263d2c,coupe-d-afrique,165097,2,2026-09-10T16:15:39Z,Equatorial Guinea,Gabon,1,0,2.35,2.52,4.22,1.19,1.55,1.48,3.71,1.26,2.78,1.43,Non,Non,Oui,Non,Non,Home,4,[4],True
2472fc175f1d5f7c,coupe-d-afrique,165097,2,2026-09-10T16:15:39Z,Botswana,Tunisia,1,1,13.99,2.07,1.98,1.77,0.99,1.7,9.63,1.05,8.65,1.06,Non,Oui,Non,Oui,Non,Away,22,"[4, 22]",True
35e4168f29376665,coupe-d-afrique,165097,2,2026-09-10T16:15:39Z,Nigeria,Senegal,1,0,4.62,1.79,3.51,1.27,1.16,1.96,11.78,1.03,5.89,1.12,Non,Non,Oui,Non,Non,Home,87,[87],True
517b20fadc414296,coupe-d-afrique,165097,2,2026-09-10T16:15:39Z,Algeria,Comoros,1,1,1.49,4.0,7.31,1.06,2.54,1.21,1.91,1.86,2.13,1.7,Non,Oui,Non,Oui,Non,Away,31,"[22, 31]",True
2e7ed0a840c607a5,coupe-d-afrique,165097,2,2026-09-10T16:15:39Z,Cameroon,Morocco,1,2,3.36,2.9,2.39,1.53,1.29,1.37,2.51,1.51,2.08,1.72,Oui,Oui,Non,Non,Oui,Away,41,"[17, 32, 41]",True
25b793ef32b5a8dc,coupe-d-afrique,165097,2,2026-09-10T16:15:39Z,Angola,Egypt,0,0,6.7,2.41,2.02,1.74,1.08,1.52,4.91,1.17,3.84,1.25,Non,Non,Non,Oui,Non,,,[],True
ec2b14d0fedd0c22,coupe-d-afrique,165097,2,2026-09-10T16:15:39Z,Ivory Coast,Mali,0,0,2.0,2.05,14.13,0.99,1.75,1.72,10.04,1.04,8.93,1.05,Non,Non,Non,Oui,Non,,,[],True
c0944a75f01fe3ff,coupe-d-afrique,165097,2,2026-09-10T16:15:39Z,South Africa,Tanzania,2,1,1.6,3.54,6.56,1.08,2.26,1.26,2.2,1.65,2.26,1.62,Oui,Oui,Oui,Non,Non,Home,78,"[13, 45, 78]",True
e2071407fcc3fe3d,coupe-d-afrique,165097,2,2026-09-10T16:15:39Z,Zambia,Burkina Faso,3,1,1.75,2.95,6.76,1.08,2.01,1.36,3.1,1.36,2.87,1.41,Oui,Oui,Oui,Non,Non,Away,65,"[23, 62, 62, 65]",True
8c0ab7f30bb77626,coupe-d-afrique,165097,5,2026-09-10T16:21:39Z,Zimbabwe,Cameroon,0,0,2.38,1.8,11.96,1.01,1.54,1.95,14.9,1.01,10.09,1.04,Non,Non,Non,Oui,Non,,,[],True
a9c3a6fa1d7ff349,coupe-d-afrique,165097,5,2026-09-10T16:21:39Z,Mozambique,Ivory Coast,0,0,3.84,1.87,3.78,1.23,1.23,1.87,9.71,1.04,5.1,1.16,Non,Non,Non,Oui,Non,,,[],True
ac70ce692487a435,coupe-d-afrique,165097,5,2026-09-10T16:21:39Z,Burkina Faso,Sudan,2,0,1.06,9.99,53.49,0.94,8.26,1.02,1.49,2.58,4.75,1.18,Non,Non,Oui,Non,Non,Home,83,"[79, 83]",True
c020c65b2314e2f8,coupe-d-afrique,165097,5,2026-09-10T16:21:39Z,South Africa,Zambia,1,0,1.55,3.42,8.12,1.05,2.36,1.28,2.54,1.5,2.7,1.45,Non,Non,Oui,Non,Non,Home,16,[16],True
d0221ea7285218e2,coupe-d-afrique,165097,5,2026-09-10T16:21:39Z,Tanzania,Angola,0,0,9.29,1.4,4.22,1.19,1.03,2.85,51.07,0.96,17.48,1.0,Non,Non,Non,Oui,Non,,,[],True
db8ae1249c387175,coupe-d-afrique,165097,5,2026-09-10T16:21:39Z,Equatorial Guinea,Nigeria,0,1,8.2,1.88,2.46,1.5,1.05,1.86,11.2,1.03,6.93,1.09,Non,Non,Non,Non,Oui,Away,12,[12],True
801137470cf6189b,coupe-d-afrique,165097,5,2026-09-10T16:21:39Z,Egypt,Botswana,0,0,1.79,2.26,16.56,0.98,1.95,1.59,7.85,1.07,8.54,1.06,Non,Non,Non,Oui,Non,,,[],True
8a18f431a61cdace,coupe-d-afrique,165097,5,2026-09-10T16:21:39Z,Gabon,Benin,2,0,1.76,2.73,7.84,1.05,1.99,1.41,3.87,1.25,3.52,1.29,Non,Non,Oui,Non,Non,Home,65,"[47, 65]",True
193c69fef4203a6c,coupe-d-afrique,165097,5,2026-09-10T16:21:39Z,Morocco,Tunisia,0,0,1.8,2.45,10.4,1.02,1.95,1.5,5.52,1.14,5.1,1.16,Non,Non,Non,Oui,Non,,,[],True
ac6291d07972a887,coupe-d-afrique,165097,5,2026-09-10T16:21:39Z,Senegal,DR Congo,0,0,2.91,1.83,5.83,1.1,1.37,1.91,11.21,1.03,6.03,1.12,Non,Non,Non,Oui,Non,,,[],True
550e1c728e4d37f7,coupe-d-afrique,165097,5,2026-09-10T16:21:39Z,Uganda,Comoros,0,2,4.22,2.07,2.95,1.36,1.19,1.7,6.69,1.1,4.04,1.23,Non,Non,Non,Non,Oui,Away,88,"[82, 88]",True
6ab6414113d091fd,coupe-d-afrique,165097,5,2026-09-10T16:21:39Z,Mali,Algeria,3,0,1.62,2.9,10.23,1.02,2.22,1.37,3.78,1.26,3.95,1.24,Oui,Non,Oui,Non,Non,Home,55,"[18, 21, 55]",True
09f6be7b0428b018,coupe-d-afrique,165097,7,2026-09-10T16:25:39Z,Burkina Faso,Uganda,3,1,2.08,3.63,3.3,1.3,1.7,1.25,1.64,2.21,1.58,2.35,Oui,Oui,Oui,Non,Non,Away,58,"[24, 36, 40, 58]",True
224acad756a10a0c,coupe-d-afrique,165097,7,2026-09-10T16:25:39Z,Tanzania,Nigeria,0,0,23.46,1.71,2.3,1.57,0.96,2.06,21.26,0.99,19.85,0.99,Non,Non,Non,Oui,Non,,,[],True
45ddb76cb9069bd4,coupe-d-afrique,165097,7,2026-09-10T16:25:39Z,Mozambique,Cameroon,0,0,3.16,1.65,7.37,1.06,1.32,2.17,19.02,0.99,9.01,1.05,Non,Non,Non,Oui,Non,,,[],True
e85ce87c40ff5fa0,coupe-d-afrique,165097,7,2026-09-10T16:25:39Z,Senegal,Morocco,0,0,2.43,2.39,4.34,1.18,1.51,1.53,4.32,1.21,3.08,1.36,Non,Non,Non,Oui,Non,,,[],True
49338e1d73ac01c1,coupe-d-afrique,165097,7,2026-09-10T16:25:39Z,Equatorial Guinea,Botswana,0,0,3.33,1.72,5.57,1.11,1.29,2.05,14.43,1.01,6.93,1.09,Non,Non,Non,Oui,Non,,,[],True
147950d24d782de0,coupe-d-afrique,165097,7,2026-09-10T16:25:39Z,Zimbabwe,Sudan,4,0,1.22,4.72,35.64,0.95,4.09,1.16,2.61,1.48,6.52,1.1,Oui,Non,Oui,Non,Non,Home,87,"[38, 40, 40, 87]",True
