match_key,bet_type_name,bet_type_id,outcome_short_name,odds
64349a8dc64faba0,HT/FT,30089,X/1,6.03
64349a8dc64faba0,HT/FT,30089,X/X,4.26
64349a8dc64faba0,HT/FT,30089,X/2,6.37
64349a8dc64faba0,HT/FT,30089,2/1,50.32
64349a8dc64faba0,HT/FT,30089,2/X,23.32
64349a8dc64faba0,HT/FT,30089,2/2,5.14
64349a8dc64faba0,Total de buts,30090,0,10.26
64349a8dc64faba0,Total de buts,30090,1,5.19
64349a8dc64faba0,Total de buts,30090,2,3.48
64349a8dc64faba0,Total de buts,30090,3,3.64
64349a8dc64faba0,Total de buts,30090,4,5.8
64349a8dc64faba0,Total de buts,30090,5,12.68
64349a8dc64faba0,Total de buts,30090,6,58.21
64349a8dc64faba0,G/NG,30091,Oui,1.74
64349a8dc64faba0,G/NG,30091,Non,2.06
64349a8dc64faba0,Les deux équipes marquent / 1ère mi temps,30092,Oui,4.49
64349a8dc64faba0,Les deux équipes marquent / 1ère mi temps,30092,Non,1.19
64349a8dc64faba0,1X2 & Total,30093,1 / > 1.5,3.15
64349a8dc64faba0,1X2 & Total,30093,X / > 1.5,4.47
64349a8dc64faba0,1X2 & Total,30093,2 / > 1.5,3.64
64349a8dc64faba0,1X2 & Total,30093,1 / < 1.5,10.19
64349a8dc64faba0,1X2 & Total,30093,X / < 1.5,10.45
64349a8dc64faba0,1X2 & Total,30093,2 / < 1.5,10.98
64349a8dc64faba0,1X2 & Total,30093,1 / > 2.5,4.04
64349a8dc64faba0,1X2 & Total,30093,X / > 2.5,14.18
64349a8dc64faba0,1X2 & Total,30093,2 / > 2.5,4.65
64349a8dc64faba0,1X2 & Total,30093,1 / < 2.5,5.97
64349a8dc64faba0,1X2 & Total,30093,X / < 2.5,4.02
64349a8dc64faba0,1X2 & Total,30093,2 / < 2.5,6.63
64349a8dc64faba0,1X2 & Total,30093,1 / > 3.5,9.5
64349a8dc64faba0,1X2 & Total,30093,X / > 3.5,14.18
64349a8dc64faba0,1X2 & Total,30093,2 / > 3.5,11.4
64349a8dc64faba0,1X2 & Total,30093,1 / < 3.5,3.23
64349a8dc64faba0,1X2 & Total,30093,X / < 3.5,4.02
64349a8dc64faba0,1X2 & Total,30093,2 / < 3.5,3.6
64349a8dc64faba0,1X2 & G/NG,30094,1 gagne et les deux équipes marquent,4.98
64349a8dc64faba0,1X2 & G/NG,30094,1 gagne et seulement  1  marque,4.5
64349a8dc64faba0,1X2 & G/NG,30094,X et les deux équipes marquent,4.39
64349a8dc64faba0,1X2 & G/NG,30094,X et aucun but,10.26
64349a8dc64faba0,1X2 & G/NG,30094,2 gagne et les deux équipes marquent,5.59
64349a8dc64faba0,1X2 & G/NG,30094,2 gagne et seulement 2 marque,5.18
64349a8dc64faba0,Total equipe domicile,30095,> 0.5,1.27
64349a8dc64faba0,Total equipe domicile,30095,< 0.5,3.64
64349a8dc64faba0,Total equipe domicile,30095,> 1.5,2.51
64349a8dc64faba0,Total equipe domicile,30095,< 1.5,1.51
64349a8dc64faba0,Total equipe domicile,30095,> 2.5,7.1
64349a8dc64faba0,Total equipe domicile,30095,< 2.5,1.09
64349a8dc64faba0,Total equipe domicile,30095,> 3.5,29.84
64349a8dc64faba0,Total equipe domicile,30095,< 3.5,0.97
64349a8dc64faba0,Total equipe extérieur,30096,> 0.5,1.32
64349a8dc64faba0,Total equipe extérieur,30096,< 0.5,3.31
64349a8dc64faba0,Total equipe extérieur,30096,> 1.5,2.77
64349a8dc64faba0,Total equipe extérieur,30096,< 1.5,1.43
64349a8dc64faba0,Total equipe extérieur,30096,> 2.5,8.55
64349a8dc64faba0,Total equipe extérieur,30096,< 2.5,1.06
64349a8dc64faba0,Total equipe extérieur,30096,> 3.5,39.78
64349a8dc64faba0,Total equipe extérieur,30096,< 3.5,0.97
64349a8dc64faba0,G/NG equipe domicile,30097,Oui,1.27
64349a8dc64faba0,G/NG equipe domicile,30097,Non,3.64
64349a8dc64faba0,G/NG equipe extérieur,30098,Oui,1.32
64349a8dc64faba0,G/NG equipe extérieur,30098,Non,3.31
64349a8dc64faba0,Pair/Impair,30099,Impair,1.9
64349a8dc64faba0,Pair/Impair,30099,Pair,1.81
64349a8dc64faba0,Minute du premier but,30100,1-15,4.72
64349a8dc64faba0,Minute du premier but,30100,16-30,3.12
64349a8dc64faba0,Minute du premier but,30100,31-45,5.18
64349a8dc64faba0,Minute du premier but,30100,46-60,6.84
64349a8dc64faba0,Minute du premier but,30100,61-75,12.26
64349a8dc64faba0,Minute du premier but,30100,76-90,14.39
64349a8dc64faba0,Minute du premier but,30100,Pas de but,10.26
64349a8dc64faba0,FTTS,30101,1,1.89
64349a8dc64faba0,FTTS,30101,2,2.03
64349a8dc64faba0,FTTS,30101,Pas de but,10.26
64349a8dc64faba0,Multi-Buts,30102,"Le total de buts est de 0, 1 ou 2",1.76
64349a8dc64faba0,Multi-Buts,30102,"Le total de buts est de 1, 2 ou 3",1.35
64349a8dc64faba0,Multi-Buts,30102,"Le total de buts est de 2, 3 ou 4",1.39
64349a8dc64faba0,Multi-Buts,30102,Le total de buts est supérieur à 4,10.6
64349a8dc64faba0,2ème mi-tps - CS,30105,0-0,3.56
64349a8dc64faba0,2ème mi-tps - CS,30105,0-1,6.39
64349a8dc64faba0,2ème mi-tps - CS,30105,0-2,13.11
64349a8dc64faba0,2ème mi-tps - CS,30105,0-3,40.3
64349a8dc64faba0,2ème mi-tps - CS,30105,1-0,6.16
64349a8dc64faba0,2ème mi-tps - CS,30105,1-1,4.92
64349a8dc64faba0,2ème mi-tps - CS,30105,1-2,15.14
64349a8dc64faba0,2ème mi-tps - CS,30105,2-0,12.1
64349a8dc64faba0,2ème mi-tps - CS,30105,2-1,14.5
64349a8dc64faba0,2ème mi-tps - CS,30105,3-0,35.62
05bb90f58555a202,1X2,30083,1,2.19
05bb90f58555a202,1X2,30083,X,3.77
05bb90f58555a202,1X2,30083,2,2.95
05bb90f58555a202,Mi-tps 1X2,30084,1,3.03
05bb90f58555a202,Mi-tps 1X2,30084,X,2.13
05bb90f58555a202,Mi-tps 1X2,30084,2,3.57
05bb90f58555a202,Double Chance,30085,1X,1.36
05bb90f58555a202,Double Chance,30085,X2,1.62
05bb90f58555a202,Double Chance,30085,12,1.23
05bb90f58555a202,Mi-tps DC,30086,1X,1.25
05bb90f58555a202,Mi-tps DC,30086,X2,1.33
05bb90f58555a202,Mi-tps DC,30086,12,1.64
05bb90f58555a202,Score exact,30081,0-0,18.91
05bb90f58555a202,Score exact,30081,0-1,16.7
05bb90f58555a202,Score exact,30081,0-2,21.24
05bb90f58555a202,Score exact,30081,0-3,36.86
05bb90f58555a202,Score exact,30081,0-4,100.0
05bb90f58555a202,Score exact,30081,0-5,100.0
05bb90f58555a202,Score exact,30081,0-6,100.0
05bb90f58555a202,Score exact,30081,1-0,14.36
05bb90f58555a202,Score exact,30081,1-1,7.76
05bb90f58555a202,Score exact,30081,1-2,10.02
05bb90f58555a202,Score exact,30081,1-3,20.96
05bb90f58555a202,Score exact,30081,1-4,61.55
05bb90f58555a202,Score exact,30081,1-5,100.0
05bb90f58555a202,Score exact,30081,2-0,15.24
05bb90f58555a202,Score exact,30081,2-1,8.43
05bb90f58555a202,Score exact,30081,2-2,11.45
05bb90f58555a202,Score exact,30081,2-3,26.55
05bb90f58555a202,Score exact,30081,2-4,100.0
