match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
fe4e5af65e226354,italian-league,165070,1,2026-09-10T11:55:28Z,Napoli,Lecce,2,0,1.56,3.52,7.51,1.06,2.35,1.27,2.35,1.58,2.47,1.52,Non,Non,Oui,Non,Non,Home,61,"[53, 61]",True
b4a3b42fcd74848f,italian-league,165070,1,2026-09-10T11:55:28Z,Genoa,Milan Blues,0,2,5.31,3.82,1.64,2.18,1.13,1.23,1.79,2.0,1.84,1.94,Non,Non,Non,Non,Oui,Away,90,"[59, 90]",True
8e538b32d3768728,italian-league,165070,1,2026-09-10T11:55:28Z,Pisa,Fiorentina,1,3,3.92,2.81,2.23,1.61,1.22,1.39,2.81,1.42,2.29,1.61,Oui,Oui,Non,Non,Oui,Away,76,"[24, 29, 49, 76]",True
c21aa30519df1220,italian-league,165070,1,2026-09-10T11:55:28Z,Atalanta,Udinese,3,0,1.44,4.4,7.19,1.07,2.68,1.18,1.67,2.17,1.92,1.86,Oui,Non,Oui,Non,Non,Home,34,"[11, 26, 34]",True
a9e6285e01d40ccc,italian-league,165070,1,2026-09-10T11:55:28Z,Roma,Parma,2,0,1.4,4.33,8.57,1.04,2.82,1.18,1.83,1.95,2.18,1.66,Non,Non,Oui,Non,Non,Home,31,"[21, 31]",True
bf050b500bdf0a17,italian-league,165070,1,2026-09-10T11:55:28Z,Bologna,Cagliari,4,0,1.38,4.09,11.26,1.01,2.95,1.2,2.21,1.65,2.82,1.42,Oui,Non,Oui,Non,Non,Home,76,"[12, 31, 64, 76]",True
ce009d725c1eb756,italian-league,165070,1,2026-09-10T11:55:28Z,Cremonese,Lazio,2,3,4.58,3.26,1.87,1.87,1.17,1.3,2.19,1.65,2.02,1.77,Oui,Oui,Non,Non,Oui,Away,87,"[23, 34, 35, 86, 87]",True
7c192e58ffba2a63,italian-league,165070,1,2026-09-10T11:55:28Z,Torino,Sassuolo,3,0,2.21,2.5,4.84,1.15,1.62,1.49,3.96,1.24,2.99,1.38,Oui,Non,Oui,Non,Non,Home,22,"[3, 10, 22]",True
8354f2e4a17a0d4a,italian-league,165070,1,2026-09-10T11:55:28Z,Turin,Milan Reds,1,0,1.71,3.6,5.05,1.14,2.06,1.26,1.92,1.86,1.9,1.88,Non,Non,Oui,Non,Non,Home,58,[58],True
9294a5313f0b4078,italian-league,165070,1,2026-09-10T11:55:28Z,Verona,Como,2,1,3.49,3.2,2.17,1.64,1.27,1.31,2.08,1.72,1.85,1.92,Oui,Oui,Oui,Non,Non,Away,55,"[20, 54, 55]",True
8cc2e937da51cf28,italian-league,165070,4,2026-09-10T12:01:28Z,Parma,Udinese,1,0,2.15,3.18,3.56,1.26,1.65,1.32,2.1,1.71,1.87,1.9,Non,Non,Oui,Non,Non,Home,35,[35],True
3ffbb97984610adb,italian-league,165070,4,2026-09-10T12:01:28Z,Milan Reds,Sassuolo,2,1,1.34,4.75,9.61,1.03,3.12,1.16,1.71,2.1,2.18,1.67,Oui,Oui,Oui,Non,Non,Home,51,"[32, 46, 51]",True
fb0f2ef4a744da5d,italian-league,165070,4,2026-09-10T12:01:28Z,Milan Blues,Como,1,1,1.42,4.28,8.09,1.05,2.75,1.19,1.82,1.96,2.13,1.7,Non,Oui,Non,Oui,Non,Away,20,"[10, 20]",True
40fc6c7ed147d53e,italian-league,165070,4,2026-09-10T12:01:28Z,Cremonese,Turin,0,0,4.12,3.03,2.06,1.71,1.2,1.35,2.43,1.54,2.11,1.71,Non,Non,Non,Oui,Non,,,[],True
ea9cb9291468bd4f,italian-league,165070,4,2026-09-10T12:01:28Z,Pisa,Genoa,0,0,2.88,2.45,3.29,1.3,1.38,1.51,3.84,1.25,2.74,1.44,Non,Non,Non,Oui,Non,,,[],True
91a8dac4e459848f,italian-league,165070,4,2026-09-10T12:01:28Z,Napoli,Roma,2,1,1.85,3.33,4.54,1.17,1.89,1.29,2.09,1.72,1.96,1.82,Oui,Oui,Oui,Non,Non,Home,84,"[19, 42, 84]",True
ae69d7c12a818d4a,italian-league,165070,4,2026-09-10T12:01:28Z,Cagliari,Torino,2,1,2.64,3.41,2.57,1.46,1.44,1.28,1.77,2.02,1.63,2.24,Oui,Oui,Oui,Non,Non,Home,80,"[28, 39, 80]",True
5232b47db29778aa,italian-league,165070,4,2026-09-10T12:01:28Z,Lazio,Verona,0,0,1.61,3.48,6.62,1.08,2.24,1.27,2.27,1.61,2.31,1.6,Non,Non,Non,Oui,Non,,,[],True
71f6ce06696217b5,italian-league,165070,4,2026-09-10T12:01:28Z,Fiorentina,Atalanta,0,1,2.58,3.45,2.62,1.45,1.46,1.27,1.74,2.06,1.61,2.27,Non,Non,Non,Non,Oui,Away,44,[44],True
f2ff0a97c9add446,italian-league,165070,4,2026-09-10T12:01:28Z,Lecce,Bologna,2,1,3.77,3.09,2.12,1.67,1.23,1.33,2.27,1.61,1.98,1.8,Oui,Oui,Oui,Non,Non,Away,67,"[31, 49, 67]",True
2fbcdaba1c2d8852,italian-league,165070,6,2026-09-10T12:05:28Z,Turin,Bologna,0,0,1.57,3.68,6.63,1.08,2.32,1.25,2.07,1.73,2.17,1.67,Non,Non,Non,Oui,Non,,,[],True
92b8ec7db4cb5134,italian-league,165070,6,2026-09-10T12:05:28Z,Genoa,Roma,2,1,2.74,2.98,2.79,1.4,1.41,1.36,2.33,1.58,1.96,1.82,Oui,Oui,Oui,Non,Non,Home,73,"[21, 37, 73]",True
b6cc9b7d93454e9e,italian-league,165070,6,2026-09-10T12:05:28Z,Cremonese,Atalanta,0,1,5.06,3.65,1.7,2.08,1.14,1.25,1.88,1.9,1.87,1.9,Non,Non,Non,Non,Oui,Away,24,[24],True
d1a9700159b6aadf,italian-league,165070,6,2026-09-10T12:05:28Z,Lazio,Cagliari,1,2,1.45,3.96,8.45,1.04,2.65,1.22,2.06,1.74,2.37,1.57,Oui,Oui,Non,Non,Oui,Home,82,"[28, 37, 82]",True
3b6d403d45d7fd81,italian-league,165070,6,2026-09-10T12:05:28Z,Pisa,Verona,0,0,2.46,2.57,3.77,1.24,1.5,1.46,3.43,1.3,2.58,1.49,Non,Non,Non,Oui,Non,,,[],True
e1675da4f6249112,italian-league,165070,6,2026-09-10T12:05:28Z,Fiorentina,Udinese,1,1,1.59,3.74,6.09,1.1,2.27,1.24,1.94,1.83,2.02,1.77,Non,Oui,Non,Oui,Non,Home,42,"[10, 42]",True
64b686a48af4aa7d,italian-league,165070,6,2026-09-10T12:05:28Z,Napoli,Sassuolo,0,2,1.46,4.03,7.84,1.05,2.61,1.21,1.95,1.83,2.21,1.65,Non,Non,Non,Non,Oui,Away,23,"[5, 23]",True
fd1692ef21b4face,italian-league,165070,6,2026-09-10T12:05:28Z,Lecce,Como,2,1,3.68,2.9,2.26,1.59,1.25,1.37,2.57,1.49,2.14,1.69,Oui,Oui,Oui,Non,Non,Home,78,"[47, 59, 78]",True
377094ca2a0ca510,italian-league,165070,6,2026-09-10T12:05:28Z,Milan Reds,Parma,2,0,1.39,4.6,8.26,1.05,2.9,1.16,1.67,2.17,2.02,1.77,Non,Non,Oui,Non,Non,Home,86,"[46, 86]",True
06fe2ed295b9170f,italian-league,165070,6,2026-09-10T12:05:28Z,Milan Blues,Torino,5,0,1.44,4.23,7.76,1.05,2.69,1.19,1.81,1.97,2.09,1.72,Oui,Non,Oui,Non,Non,Home,75,"[4, 16, 31, 46, 75]",True
09717060f02eb424,italian-league,165070,9,2026-09-10T12:11:28Z,Torino,Fiorentina,0,1,3.1,2.44,3.05,1.34,1.33,1.51,3.85,1.25,2.74,1.44,Non,Non,Non,Non,Oui,Away,77,[77],True
e24036f3f5a36685,italian-league,165070,9,2026-09-10T12:11:28Z,Como,Roma,1,2,2.43,3.25,2.94,1.36,1.51,1.31,1.96,1.82,1.75,2.04,Oui,Oui,Non,Non,Oui,Away,72,"[47, 58, 72]",True
fc23d17d05addaa2,italian-league,165070,9,2026-09-10T12:11:28Z,Parma,Cremonese,1,0,1.94,3.45,3.91,1.22,1.8,1.27,1.87,1.9,1.76,2.03,Non,Non,Oui,Non,Non,Home,26,[26],True
6c96026267d65091,italian-league,165070,9,2026-09-10T12:11:28Z,Sassuolo,Bologna,2,3,3.51,2.93,2.31,1.57,1.27,1.37,2.48,1.52,2.08,1.73,Oui,Oui,Non,Non,Oui,Away,90,"[26, 37, 47, 75, 90]",True
e4584d8cbd49226c,italian-league,165070,9,2026-09-10T12:11:28Z,Milan Blues,Pisa,2,0,1.17,6.51,18.15,0.98,4.7,1.08,1.56,2.38,2.68,1.46,Non,Non,Oui,Non,Non,Home,75,"[55, 75]",True
bb5e4dd0ba8ad286,italian-league,165070,9,2026-09-10T12:11:28Z,Milan Reds,Napoli,0,2,2.58,3.14,2.82,1.39,1.46,1.32,2.08,1.73,1.82,1.96,Non,Non,Non,Non,Oui,Away,78,"[16, 78]",True
2ad86ba070ba1350,italian-league,165070,9,2026-09-10T12:11:28Z,Verona,Atalanta,1,3,6.8,4.31,1.47,2.59,1.07,1.19,1.68,2.16,1.89,1.88,Oui,Oui,Non,Non,Oui,Home,67,"[9, 52, 64, 67]",True
437a97be69a38af4,italian-league,165070,9,2026-09-10T12:11:28Z,Cagliari,Turin,1,0,3.8,3.38,2.0,1.76,1.23,1.28,1.92,1.85,1.78,2.0,Non,Non,Oui,Non,Non,Home,2,[2],True
2527d1b1900f3f27,italian-league,165070,9,2026-09-10T12:11:28Z,Lazio,Lecce,2,0,1.62,3.36,6.93,1.07,2.22,1.29,2.45,1.54,2.47,1.53,Non,Non,Oui,Non,Non,Home,43,"[10, 43]",True
fb84b1b7f537716c,italian-league,165070,9,2026-09-10T12:11:28Z,Udinese,Genoa,2,1,2.34,2.89,3.48,1.27,1.55,1.38,2.56,1.49,2.12,1.7,Oui,Oui,Oui,Non,Non,Away,73,"[60, 72, 73]",True
68d06f75d738f5b9,italian-league,165070,11,2026-09-10T12:15:28Z,Udinese,Verona,0,1,1.97,3.15,4.28,1.19,1.78,1.32,2.28,1.61,2.04,1.75,Non,Non,Non,Non,Oui,Away,65,[65],True
50387c2ea3b77540,italian-league,165070,11,2026-09-10T12:15:28Z,Milan Reds,Genoa,3,0,1.52,3.72,7.6,1.06,2.45,1.24,2.16,1.68,2.35,1.58,Oui,Non,Oui,Non,Non,Home,78,"[14, 59, 78]",True
a4387f7d5d7b172b,italian-league,165070,11,2026-09-10T12:15:28Z,Torino,Napoli,1,1,5.0,2.51,2.17,1.64,1.14,1.48,3.99,1.24,3.03,1.37,Non,Oui,Non,Oui,Non,Home,20,"[14, 20]",True
eba2cf3ea04f7225,italian-league,165070,11,2026-09-10T12:15:28Z,Parma,Bologna,0,4,2.52,3.46,2.67,1.43,1.48,1.27,1.73,2.08,1.61,2.29,Oui,Non,Non,Non,Oui,Away,62,"[5, 29, 37, 62]",True
bd2dedd5df5f4fbb,italian-league,165070,11,2026-09-10T12:15:28Z,Lecce,Pisa,3,0,2.33,2.83,3.61,1.25,1.55,1.39,2.71,1.45,2.21,1.65,Oui,Non,Oui,Non,Non,Home,84,"[44, 45, 84]",True
8ac9a9440a215f12,italian-league,165070,11,2026-09-10T12:15:28Z,Lazio,Turin,1,1,2.44,2.93,3.24,1.31,1.51,1.37,2.46,1.53,2.04,1.75,Non,Oui,Non,Oui,Non,Home,63,"[34, 63]",True
99d7198afd833e76,italian-league,165070,11,2026-09-10T12:15:28Z,Cagliari,Atalanta,1,1,4.44,3.98,1.71,2.06,1.18,1.21,1.57,2.36,1.61,2.27,Non,Oui,Non,Oui,Non,Away,51,"[15, 51]",True
4ae5c51b70b58ccb,italian-league,165070,11,2026-09-10T12:15:28Z,Milan Blues,Roma,4,1,1.53,3.93,6.67,1.08,2.43,1.22,1.88,1.89,2.04,1.76,Oui,Oui,Oui,Non,Non,Away,61,"[30, 44, 50, 52, 61]",True
de29e2cf41e5084e,italian-league,165070,11,2026-09-10T12:15:28Z,Fiorentina,Cremonese,1,2,1.52,4.04,6.51,1.08,2.45,1.21,1.79,1.99,1.95,1.83,Oui,Oui,Non,Non,Oui,Home,80,"[49, 54, 80]",True
bfb7eb4bbee1fa39,italian-league,165070,11,2026-09-10T12:15:28Z,Como,Sassuolo,0,1,1.81,3.58,4.41,1.18,1.94,1.26,1.84,1.94,1.78,2.0,Non,Non,Non,Non,Oui,Away,82,[82],True
935d171373293d4d,italian-league,165070,14,2026-09-10T12:21:28Z,Genoa,Cremonese,0,0,1.9,3.25,4.39,1.18,1.83,1.3,2.16,1.67,1.98,1.8,Non,Non,Non,Oui,Non,,,[],True
9411adc0509e0916,italian-league,165070,14,2026-09-10T12:21:28Z,Turin,Torino,2,0,1.59,3.51,6.86,1.07,2.28,1.27,2.26,1.62,2.34,1.58,Non,Non,Oui,Non,Non,Home,49,"[7, 49]",True
