match_key,minute,scoring_team,home_score_after,away_score_after
4a9f4d0c1708ee61,70,Away,1.0,2.0
4a9f4d0c1708ee61,73,Home,2.0,2.0
b5ca2363dd3a3540,85,Away,0.0,1.0
ab561a03da9490c2,20,Away,0.0,1.0
ab561a03da9490c2,29,Home,1.0,1.0
ab561a03da9490c2,34,Home,2.0,1.0
ab561a03da9490c2,61,Home,3.0,1.0
b8bf4ab214813cad,44,Home,1.0,0.0
b8bf4ab214813cad,45,Home,2.0,0.0
b8bf4ab214813cad,51,Home,3.0,0.0
89df12f5e41a8e93,24,Away,0.0,1.0
89df12f5e41a8e93,28,Away,0.0,2.0
89df12f5e41a8e93,63,Home,1.0,2.0
89df12f5e41a8e93,85,Away,1.0,3.0
aeae8f550a06f5df,7,Away,0.0,1.0
aeae8f550a06f5df,47,Away,0.0,2.0
aeae8f550a06f5df,76,Away,0.0,3.0
aeae8f550a06f5df,79,Home,1.0,3.0
b1a1a4f6638d3c2b,9,Away,0.0,1.0
b1a1a4f6638d3c2b,36,Home,1.0,1.0
b1a1a4f6638d3c2b,49,Home,2.0,1.0
b1a1a4f6638d3c2b,79,Home,3.0,1.0
85368746957204f0,41,Home,1.0,0.0
85368746957204f0,44,Away,1.0,1.0
85368746957204f0,65,Away,1.0,2.0
85368746957204f0,70,Home,2.0,2.0
14cb477dd3ee2275,28,Home,1.0,0.0
14cb477dd3ee2275,44,Away,1.0,1.0
14cb477dd3ee2275,60,Away,1.0,2.0
88a2cc41a962bce1,40,Away,0.0,1.0
88a2cc41a962bce1,42,Away,0.0,2.0
88a2cc41a962bce1,43,Home,1.0,2.0
adb43cec568c9fe3,27,Home,1.0,0.0
adb43cec568c9fe3,41,Home,2.0,0.0
adb43cec568c9fe3,68,Away,2.0,1.0
adb43cec568c9fe3,71,Home,3.0,1.0
4f1efc81512705d7,64,Away,0.0,1.0
65dd5314bfd32fb2,55,Home,1.0,0.0
65dd5314bfd32fb2,64,Home,2.0,0.0
65dd5314bfd32fb2,65,Away,2.0,1.0
7183f865f1a7d14f,46,Away,0.0,1.0
7183f865f1a7d14f,57,Home,1.0,1.0
9d7fe4c74eb2ec4c,41,Home,1.0,0.0
9d7fe4c74eb2ec4c,43,Away,1.0,1.0
9d7fe4c74eb2ec4c,48,Home,2.0,1.0
9d7fe4c74eb2ec4c,53,Home,3.0,1.0
55f260053412b1bf,30,Away,0.0,1.0
55f260053412b1bf,52,Away,0.0,2.0
55f260053412b1bf,79,Home,1.0,2.0
b55b186a164ceb34,41,Away,0.0,1.0
b55b186a164ceb34,45,Away,0.0,2.0
b55b186a164ceb34,45,Away,0.0,3.0
b55b186a164ceb34,74,Away,0.0,4.0
db6fcd4bb990cb73,16,Home,1.0,0.0
db6fcd4bb990cb73,27,Home,2.0,0.0
db6fcd4bb990cb73,45,Home,3.0,0.0
db6fcd4bb990cb73,77,Home,4.0,0.0
835de54491ea5fe0,2,Home,1.0,0.0
835de54491ea5fe0,40,Home,2.0,0.0
835de54491ea5fe0,63,Away,2.0,1.0
835de54491ea5fe0,64,Home,3.0,1.0
4669afcee9d0ec04,14,Home,1.0,0.0
4669afcee9d0ec04,16,Home,2.0,0.0
4669afcee9d0ec04,23,Home,3.0,0.0
4669afcee9d0ec04,74,Home,4.0,0.0
4669afcee9d0ec04,84,Home,5.0,0.0
ef8d09ee8b88f6c5,39,Away,0.0,1.0
ef8d09ee8b88f6c5,42,Home,1.0,1.0
