match_key,bet_type_name,bet_type_id,outcome_short_name,odds
5159125dc632571f,1X2 & Total,30093,1 / < 2.5,3.03
5159125dc632571f,1X2 & Total,30093,X / < 2.5,5.79
5159125dc632571f,1X2 & Total,30093,2 / < 2.5,27.16
5159125dc632571f,1X2 & Total,30093,1 / > 3.5,3.77
5159125dc632571f,1X2 & Total,30093,X / > 3.5,51.69
5159125dc632571f,1X2 & Total,30093,2 / > 3.5,100.0
5159125dc632571f,1X2 & Total,30093,1 / < 3.5,1.71
5159125dc632571f,1X2 & Total,30093,X / < 3.5,5.79
5159125dc632571f,1X2 & Total,30093,2 / < 3.5,18.3
5159125dc632571f,1X2 & G/NG,30094,1 gagne et les deux équipes marquent,4.46
5159125dc632571f,1X2 & G/NG,30094,1 gagne et seulement  1  marque,1.56
5159125dc632571f,1X2 & G/NG,30094,X et les deux équipes marquent,9.97
5159125dc632571f,1X2 & G/NG,30094,X et aucun but,10.49
5159125dc632571f,1X2 & G/NG,30094,2 gagne et les deux équipes marquent,45.87
5159125dc632571f,1X2 & G/NG,30094,2 gagne et seulement 2 marque,25.9
5159125dc632571f,Total equipe domicile,30095,> 0.5,1.07
5159125dc632571f,Total equipe domicile,30095,< 0.5,7.89
5159125dc632571f,Total equipe domicile,30095,> 1.5,1.44
5159125dc632571f,Total equipe domicile,30095,< 1.5,2.74
5159125dc632571f,Total equipe domicile,30095,> 2.5,2.43
5159125dc632571f,Total equipe domicile,30095,< 2.5,1.54
5159125dc632571f,Total equipe domicile,30095,> 3.5,5.59
5159125dc632571f,Total equipe domicile,30095,< 3.5,1.13
5159125dc632571f,Total equipe extérieur,30096,> 0.5,2.74
5159125dc632571f,Total equipe extérieur,30096,< 0.5,1.44
5159125dc632571f,Total equipe extérieur,30096,> 1.5,16.14
5159125dc632571f,Total equipe extérieur,30096,< 1.5,1.0
5159125dc632571f,Total equipe extérieur,30096,> 2.5,100.0
5159125dc632571f,Total equipe extérieur,30096,< 2.5,0.95
5159125dc632571f,Total equipe extérieur,30096,> 3.5,100.0
5159125dc632571f,Total equipe extérieur,30096,< 3.5,0.94
5159125dc632571f,G/NG equipe domicile,30097,Oui,1.07
5159125dc632571f,G/NG equipe domicile,30097,Non,7.89
5159125dc632571f,G/NG equipe extérieur,30098,Oui,2.74
5159125dc632571f,G/NG equipe extérieur,30098,Non,1.44
5159125dc632571f,Pair/Impair,30099,Impair,1.88
5159125dc632571f,Pair/Impair,30099,Pair,1.82
5159125dc632571f,Minute du premier but,30100,1-15,5.02
5159125dc632571f,Minute du premier but,30100,16-30,3.24
5159125dc632571f,Minute du premier but,30100,31-45,5.1
5159125dc632571f,Minute du premier but,30100,46-60,6.65
5159125dc632571f,Minute du premier but,30100,61-75,11.12
5159125dc632571f,Minute du premier but,30100,76-90,12.34
5159125dc632571f,Minute du premier but,30100,Pas de but,10.49
5159125dc632571f,FTTS,30101,1,1.25
5159125dc632571f,FTTS,30101,2,4.41
5159125dc632571f,FTTS,30101,Pas de but,10.49
5159125dc632571f,Multi-Buts,30102,"Le total de buts est de 0, 1 ou 2",1.85
5159125dc632571f,Multi-Buts,30102,"Le total de buts est de 1, 2 ou 3",1.39
5159125dc632571f,Multi-Buts,30102,"Le total de buts est de 2, 3 ou 4",1.4
5159125dc632571f,Multi-Buts,30102,Le total de buts est supérieur à 4,8.85
5159125dc632571f,2ème mi-tps - CS,30105,0-0,3.53
5159125dc632571f,2ème mi-tps - CS,30105,0-1,18.57
5159125dc632571f,2ème mi-tps - CS,30105,0-2,100.0
5159125dc632571f,2ème mi-tps - CS,30105,0-3,100.0
5159125dc632571f,2ème mi-tps - CS,30105,1-0,4.02
5159125dc632571f,2ème mi-tps - CS,30105,1-1,9.41
5159125dc632571f,2ème mi-tps - CS,30105,1-2,91.04
5159125dc632571f,2ème mi-tps - CS,30105,2-0,4.34
5159125dc632571f,2ème mi-tps - CS,30105,2-1,15.24
5159125dc632571f,2ème mi-tps - CS,30105,3-0,7.04
793e9562fb287ce3,1X2,30083,1,3.02
793e9562fb287ce3,1X2,30083,X,3.01
793e9562fb287ce3,1X2,30083,2,2.53
793e9562fb287ce3,Mi-tps 1X2,30084,1,4.24
793e9562fb287ce3,Mi-tps 1X2,30084,X,1.74
793e9562fb287ce3,Mi-tps 1X2,30084,2,3.7
793e9562fb287ce3,Double Chance,30085,1X,1.48
793e9562fb287ce3,Double Chance,30085,X2,1.35
793e9562fb287ce3,Double Chance,30085,12,1.35
793e9562fb287ce3,Mi-tps DC,30086,1X,1.24
793e9562fb287ce3,Mi-tps DC,30086,X2,1.18
793e9562fb287ce3,Mi-tps DC,30086,12,1.98
793e9562fb287ce3,Score exact,30081,0-0,7.68
793e9562fb287ce3,Score exact,30081,0-1,8.3
793e9562fb287ce3,Score exact,30081,0-2,13.12
793e9562fb287ce3,Score exact,30081,0-3,28.35
793e9562fb287ce3,Score exact,30081,0-4,99.56
793e9562fb287ce3,Score exact,30081,0-5,100.0
793e9562fb287ce3,Score exact,30081,0-6,100.0
793e9562fb287ce3,Score exact,30081,1-0,9.26
793e9562fb287ce3,Score exact,30081,1-1,6.11
793e9562fb287ce3,Score exact,30081,1-2,9.8
793e9562fb287ce3,Score exact,30081,1-3,25.85
793e9562fb287ce3,Score exact,30081,1-4,96.18
793e9562fb287ce3,Score exact,30081,1-5,100.0
793e9562fb287ce3,Score exact,30081,2-0,16.44
793e9562fb287ce3,Score exact,30081,2-1,10.99
793e9562fb287ce3,Score exact,30081,2-2,18.41
793e9562fb287ce3,Score exact,30081,2-3,53.75
793e9562fb287ce3,Score exact,30081,2-4,100.0
793e9562fb287ce3,Score exact,30081,3-0,40.0
793e9562fb287ce3,Score exact,30081,3-1,32.55
793e9562fb287ce3,Score exact,30081,3-2,60.43
793e9562fb287ce3,Score exact,30081,3-3,100.0
793e9562fb287ce3,Score exact,30081,4-0,100.0
793e9562fb287ce3,Score exact,30081,4-1,100.0
793e9562fb287ce3,Score exact,30081,4-2,100.0
793e9562fb287ce3,Score exact,30081,5-0,100.0
793e9562fb287ce3,Score exact,30081,5-1,100.0
793e9562fb287ce3,Score exact,30081,6-0,100.0
793e9562fb287ce3,Mi-tps CS,30082,0-0,2.15
793e9562fb287ce3,Mi-tps CS,30082,0-1,5.48
793e9562fb287ce3,Mi-tps CS,30082,0-2,16.61
793e9562fb287ce3,Mi-tps CS,30082,0-3,75.49
793e9562fb287ce3,Mi-tps CS,30082,1-0,6.08
793e9562fb287ce3,Mi-tps CS,30082,1-1,6.9
793e9562fb287ce3,Mi-tps CS,30082,1-2,31.36
793e9562fb287ce3,Mi-tps CS,30082,2-0,20.58
793e9562fb287ce3,Mi-tps CS,30082,2-1,35.04
793e9562fb287ce3,Mi-tps CS,30082,3-0,100.0
793e9562fb287ce3,+/-,30087,> 0.5,1.07
793e9562fb287ce3,+/-,30087,< 0.5,8.11
793e9562fb287ce3,+/-,30087,> 1.5,1.39
