match_key,minute,scoring_team,home_score_after,away_score_after
00de20f7d8e38ca2,57,Home,1.0,0.0
00de20f7d8e38ca2,73,Away,1.0,1.0
1f7881f1dc88f44c,2,Away,0.0,1.0
1f7881f1dc88f44c,29,Home,1.0,1.0
1f7881f1dc88f44c,62,Home,2.0,1.0
1f7881f1dc88f44c,66,Home,3.0,1.0
1f7881f1dc88f44c,82,Home,4.0,1.0
f9cd4b0d04840af0,82,Home,1.0,0.0
ae827c1037b20df9,38,Away,0.0,1.0
ae827c1037b20df9,41,Home,1.0,1.0
ae827c1037b20df9,47,Home,2.0,1.0
ae827c1037b20df9,47,Away,2.0,2.0
ae827c1037b20df9,84,Home,3.0,2.0
8783d48df66c7189,73,Away,0.0,1.0
40b8b9964fd342a1,23,Home,1.0,0.0
40b8b9964fd342a1,56,Home,2.0,0.0
40b8b9964fd342a1,63,Home,3.0,0.0
fb3d276431970d20,25,Home,1.0,0.0
fb3d276431970d20,33,Home,2.0,0.0
fb3d276431970d20,36,Home,3.0,0.0
fb3d276431970d20,56,Home,4.0,0.0
b506ea8ea5e5c788,13,Home,1.0,0.0
b506ea8ea5e5c788,42,Home,2.0,0.0
b506ea8ea5e5c788,58,Home,3.0,0.0
581a528610cd4ad3,6,Home,1.0,0.0
2584efc022c3984c,46,Home,1.0,0.0
2584efc022c3984c,58,Away,1.0,1.0
2584efc022c3984c,64,Away,1.0,2.0
1efa2a07de9d444e,9,Home,1.0,0.0
1efa2a07de9d444e,34,Home,2.0,0.0
1efa2a07de9d444e,65,Away,2.0,1.0
1efa2a07de9d444e,77,Home,3.0,1.0
1efa2a07de9d444e,86,Away,3.0,2.0
772482076f250df8,26,Home,1.0,0.0
772482076f250df8,74,Home,2.0,0.0
772482076f250df8,78,Away,2.0,1.0
772482076f250df8,81,Away,2.0,2.0
c2d3c71a4f50f9f7,15,Home,1.0,0.0
b9e15cca0ae24579,33,Home,1.0,0.0
b9e15cca0ae24579,66,Home,2.0,0.0
b9e15cca0ae24579,67,Home,3.0,0.0
ba75cc6ca7afb774,39,Away,0.0,1.0
ba75cc6ca7afb774,49,Away,0.0,2.0
ba75cc6ca7afb774,54,Away,0.0,3.0
ba75cc6ca7afb774,67,Away,0.0,4.0
b9959e144dc6873c,41,Home,1.0,0.0
b9959e144dc6873c,68,Home,2.0,0.0
b9959e144dc6873c,89,Away,2.0,1.0
2cffe792822f9845,43,Home,1.0,0.0
2cffe792822f9845,61,Home,2.0,0.0
2cffe792822f9845,88,Home,3.0,0.0
0203b871bf12edfb,40,Home,1.0,0.0
0203b871bf12edfb,81,Away,1.0,1.0
0203b871bf12edfb,89,Home,2.0,1.0
9c70f9f387ed9ed5,8,Away,0.0,1.0
9c70f9f387ed9ed5,9,Home,1.0,1.0
9c70f9f387ed9ed5,15,Away,1.0,2.0
9c70f9f387ed9ed5,49,Away,1.0,3.0
9c70f9f387ed9ed5,51,Home,2.0,3.0
9c70f9f387ed9ed5,62,Home,3.0,3.0
31a637f4fcba1e2c,25,Home,1.0,0.0
31a637f4fcba1e2c,62,Home,2.0,0.0
1f6df42d78bd0538,36,Home,1.0,0.0
1f6df42d78bd0538,43,Away,1.0,1.0
4648942b25839e0c,41,Home,1.0,0.0
23964ce2e6d49e76,8,Home,1.0,0.0
23964ce2e6d49e76,20,Home,2.0,0.0
23964ce2e6d49e76,70,Home,3.0,0.0
ce6486dfe72e1c84,76,Away,0.0,1.0
097a7ec5e3301699,43,Home,1.0,0.0
097a7ec5e3301699,53,Home,2.0,0.0
097a7ec5e3301699,64,Home,3.0,0.0
15c063502287458e,30,Home,1.0,0.0
15c063502287458e,81,Home,2.0,0.0
1d3b250aadebb5b4,85,Home,1.0,0.0
e78a2079707c3064,53,Away,0.0,1.0
e78a2079707c3064,62,Home,1.0,1.0
e78a2079707c3064,82,Home,2.0,1.0
277cb6425678ffc3,47,Home,1.0,0.0
4248aa62be493915,29,Away,0.0,1.0
4248aa62be493915,43,Away,0.0,2.0
