match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
d3f78de9c4d21105,french-league,164731,1,2026-09-08T06:36:30Z,Paris FC,Marseille,2,0,3.28,3.29,2.22,1.61,1.3,1.3,1.95,1.83,1.76,2.03,Non,Non,Oui,Non,Non,Home,60,"[21, 60]",True
7a5e922e9dc51eb3,french-league,164731,1,2026-09-08T06:36:30Z,Nantes,Strasbourg,1,2,2.66,3.23,2.67,1.43,1.44,1.31,1.96,1.81,1.75,2.05,Oui,Oui,Non,Non,Oui,Away,70,"[23, 39, 70]",True
a7e53828e8c6aafb,french-league,164731,1,2026-09-08T06:36:30Z,Rennes,Paris SG,1,3,4.01,3.85,1.82,1.93,1.21,1.23,1.59,2.32,1.59,2.32,Oui,Oui,Non,Non,Oui,Away,80,"[29, 49, 63, 80]",True
01dc47ebe72f075e,french-league,164731,1,2026-09-08T06:36:30Z,Metz,Angers,1,1,1.73,3.84,4.53,1.17,2.04,1.23,1.67,2.17,1.69,2.14,Non,Oui,Non,Oui,Non,Home,56,"[50, 56]",True
28f936921460687d,french-league,164731,1,2026-09-08T06:36:30Z,Monaco,Le Havre,1,1,1.52,4.49,5.6,1.11,2.45,1.17,1.48,2.62,1.64,2.23,Non,Oui,Non,Oui,Non,Home,89,"[87, 89]",True
f8921a5b09eb8b15,french-league,164731,1,2026-09-08T06:36:30Z,Lyon,Brest,1,2,1.71,4.14,4.26,1.19,2.06,1.2,1.47,2.62,1.53,2.45,Oui,Oui,Non,Non,Oui,Home,52,"[29, 37, 52]",True
27400468b46fde23,french-league,164731,1,2026-09-08T06:36:30Z,Lorient,Nice,1,1,3.8,3.62,1.92,1.82,1.23,1.25,1.72,2.09,1.66,2.18,Non,Oui,Non,Oui,Non,Home,88,"[68, 88]",True
1b6a08d315b5b565,french-league,164731,1,2026-09-08T06:36:30Z,Lille,Lens,1,3,2.14,3.24,3.53,1.26,1.66,1.31,2.03,1.76,1.83,1.95,Oui,Oui,Non,Non,Oui,Away,84,"[11, 29, 60, 84]",True
d10b7b9cf368fb50,french-league,164731,1,2026-09-08T06:36:30Z,Toulouse,Auxerre,3,0,1.89,3.77,3.78,1.23,1.85,1.23,1.61,2.28,1.59,2.33,Oui,Non,Oui,Non,Non,Home,88,"[53, 60, 88]",True
b1731d97e04f1fdf,french-league,164731,3,2026-09-08T06:40:30Z,Metz,Auxerre,2,2,2.11,3.97,3.0,1.35,1.68,1.21,1.42,2.83,1.42,2.81,Oui,Oui,Non,Oui,Non,Home,68,"[35, 44, 68, 68]",True
