match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
1d5a51fdbcb9ed67,french-league,164741,1,2026-09-08T07:47:30Z,Lens,Metz,0,1,1.19,6.65,14.01,0.99,4.43,1.08,1.41,2.84,2.17,1.67,Non,Non,Non,Non,Oui,Away,84,[84],True
bd92905791d4e130,french-league,164741,1,2026-09-08T07:47:30Z,Rennes,Toulouse,1,1,1.75,3.84,4.4,1.18,2.01,1.23,1.65,2.2,1.66,2.18,Non,Oui,Non,Oui,Non,Away,73,"[59, 73]",True
9eebf25a9f476e28,french-league,164741,1,2026-09-08T07:47:30Z,Lorient,Monaco,2,1,4.11,4.29,1.71,2.06,1.2,1.19,1.4,2.91,1.47,2.63,Oui,Oui,Oui,Non,Non,Home,60,"[23, 58, 60]",True
556fe5181c91e990,french-league,164741,1,2026-09-08T07:47:30Z,Marseille,Paris SG,1,3,3.93,4.0,1.8,1.94,1.22,1.21,1.5,2.55,1.53,2.47,Oui,Oui,Non,Non,Oui,Away,86,"[25, 44, 72, 86]",True
0d91b26fe82000da,french-league,164741,1,2026-09-08T07:47:30Z,Nantes,Brest,1,1,2.81,3.33,2.48,1.5,1.39,1.29,1.86,1.92,1.69,2.14,Non,Oui,Non,Oui,Non,Home,86,"[30, 86]",True
1012daac670443d0,french-league,164741,1,2026-09-08T07:47:30Z,Strasbourg,Nice,0,2,2.57,3.36,2.68,1.43,1.46,1.29,1.82,1.96,1.66,2.18,Non,Non,Non,Non,Oui,Away,78,"[58, 78]",True
0ad2f50a3b42936b,french-league,164741,1,2026-09-08T07:47:30Z,Le Havre,Lille,1,1,5.03,3.28,1.8,1.95,1.14,1.3,2.24,1.63,2.1,1.71,Non,Oui,Non,Oui,Non,Home,61,"[61, 61]",True
8d67a98e44402b8a,french-league,164741,1,2026-09-08T07:47:30Z,Lyon,Paris FC,2,0,1.75,3.79,4.45,1.17,2.01,1.23,1.69,2.13,1.7,2.13,Non,Non,Oui,Non,Non,Home,64,"[17, 64]",True
99db088ab2c55938,french-league,164741,1,2026-09-08T07:47:30Z,Auxerre,Angers,2,1,1.76,3.27,5.41,1.12,2.0,1.3,2.32,1.59,2.19,1.66,Oui,Oui,Oui,Non,Non,Home,90,"[42, 45, 90]",True
e7be2fae9ce47209,french-league,164741,3,2026-09-08T07:51:30Z,Le Havre,Monaco,2,2,5.51,4.37,1.54,2.39,1.12,1.18,1.51,2.51,1.66,2.19,Oui,Oui,Non,Oui,Non,Away,83,"[43, 44, 65, 83]",True
dd39403f6bf33b36,french-league,164741,3,2026-09-08T07:51:30Z,Lens,Nantes,0,1,1.49,4.06,6.92,1.07,2.51,1.21,1.82,1.96,2.02,1.77,Non,Non,Non,Non,Oui,Away,74,[74],True
3617568dc11339b1,french-league,164741,3,2026-09-08T07:51:30Z,Strasbourg,Brest,1,0,1.95,3.75,3.56,1.26,1.79,1.24,1.6,2.31,1.57,2.37,Non,Non,Oui,Non,Non,Home,61,[61],True
b5b38e9c9c9ee707,french-league,164741,3,2026-09-08T07:51:30Z,Rennes,Paris SG,0,2,3.68,3.79,1.91,1.83,1.25,1.23,1.58,2.33,1.57,2.37,Non,Non,Non,Non,Oui,Away,60,"[41, 60]",True
f083d145bb963629,french-league,164741,3,2026-09-08T07:51:30Z,Lorient,Auxerre,0,1,2.18,3.76,2.97,1.36,1.63,1.24,1.53,2.46,1.49,2.56,Non,Non,Non,Non,Oui,Away,39,[39],True
bee4cb83143ade47,french-league,164741,3,2026-09-08T07:51:30Z,Toulouse,Paris FC,1,0,2.37,3.15,3.11,1.33,1.54,1.32,2.1,1.71,1.84,1.94,Non,Non,Oui,Non,Non,Home,18,[18],True
09a086cad29a543c,french-league,164741,3,2026-09-08T07:51:30Z,Lyon,Angers,1,0,1.36,4.83,8.58,1.04,3.03,1.15,1.6,2.3,1.98,1.8,Non,Non,Oui,Non,Non,Home,54,[54],True
9536a12b57b73a8f,french-league,164741,3,2026-09-08T07:51:30Z,Marseille,Metz,1,0,1.15,7.95,14.81,0.99,5.08,1.05,1.27,3.65,2.07,1.74,Non,Non,Oui,Non,Non,Home,75,[75],True
ff135b47f9961c0a,french-league,164741,3,2026-09-08T07:51:30Z,Lille,Nice,0,1,1.85,3.65,4.08,1.2,1.89,1.25,1.74,2.06,1.69,2.13,Non,Non,Non,Non,Oui,Away,41,[41],True
950773d4ce6b0fca,french-league,164741,5,2026-09-08T07:55:30Z,Le Havre,Auxerre,0,1,2.7,3.5,2.47,1.5,1.42,1.27,1.7,2.12,1.59,2.32,Non,Non,Non,Non,Oui,Away,26,[26],True
5258443843366a8b,french-league,164741,5,2026-09-08T07:55:30Z,Strasbourg,Lens,0,1,2.93,3.05,2.56,1.47,1.37,1.34,2.21,1.65,1.89,1.88,Non,Non,Non,Non,Oui,Away,57,[57],True
e51bbd568e0698a9,french-league,164741,5,2026-09-08T07:55:30Z,Rennes,Paris FC,3,1,1.59,3.87,5.77,1.11,2.28,1.22,1.81,1.97,1.89,1.88,Oui,Oui,Oui,Non,Non,Home,88,"[39, 45, 76, 88]",True
44fe1809e6736f78,french-league,164741,5,2026-09-08T07:55:30Z,Marseille,Nantes,4,1,1.37,4.88,7.98,1.05,2.97,1.15,1.54,2.44,1.87,1.9,Oui,Oui,Oui,Non,Non,Home,82,"[41, 42, 44, 73, 82]",True
f36e6283fa5b8be1,french-league,164741,5,2026-09-08T07:55:30Z,Toulouse,Angers,1,0,1.63,3.64,5.77,1.11,2.19,1.25,1.99,1.8,2.02,1.77,Non,Non,Oui,Non,Non,Home,26,[26],True
b9186725f4a6436f,french-league,164741,5,2026-09-08T07:55:30Z,Lille,Brest,3,0,1.5,4.56,5.73,1.11,2.49,1.17,1.46,2.66,1.64,2.23,Oui,Non,Oui,Non,Non,Home,69,"[68, 69, 69]",True
678d8b98c74a55d9,french-league,164741,5,2026-09-08T07:55:30Z,Paris SG,Metz,2,1,1.13,8.94,15.63,0.99,5.58,1.04,1.22,4.15,2.12,1.7,Oui,Oui,Oui,Non,Non,Home,71,"[37, 41, 71]",True
d07497e99b970b4e,french-league,164741,5,2026-09-08T07:55:30Z,Nice,Monaco,2,2,1.93,3.58,3.81,1.23,1.81,1.26,1.74,2.06,1.67,2.16,Oui,Oui,Non,Oui,Non,Home,89,"[42, 62, 77, 89]",True
f553663a21cfc6ae,french-league,164741,5,2026-09-08T07:55:30Z,Lyon,Lorient,2,3,1.56,4.48,5.08,1.14,2.34,1.17,1.43,2.76,1.57,2.37,Oui,Oui,Non,Non,Oui,Away,90,"[29, 32, 69, 70, 90]",True
f6c1253e1bfa5392,french-league,164741,8,2026-09-08T08:01:30Z,Brest,Rennes,2,1,2.0,3.56,3.58,1.26,1.75,1.26,1.73,2.07,1.65,2.2,Oui,Oui,Oui,Non,Non,Home,63,"[32, 57, 63]",True
