match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
42b9f8cbffcb1f91,french-league,164837,1,2026-09-08T23:10:30Z,Strasbourg,Paris SG,3,0,5.91,4.4,1.51,2.47,1.1,1.18,1.54,2.43,1.71,2.1,Oui,Non,Oui,Non,Non,Home,72,"[2, 33, 72]",True
22514195323586aa,french-league,164837,1,2026-09-08T23:10:30Z,Lyon,Toulouse,1,2,1.97,3.78,3.49,1.27,1.78,1.23,1.57,2.36,1.54,2.42,Oui,Oui,Non,Non,Oui,Away,90,"[7, 70, 90]",True
ca58be4c30d38729,french-league,164837,1,2026-09-08T23:10:30Z,Nice,Lens,0,2,2.16,2.84,4.1,1.2,1.65,1.39,2.78,1.43,2.3,1.6,Non,Non,Non,Non,Oui,Away,61,"[59, 61]",True
093f0f1651bd35e8,french-league,164837,1,2026-09-08T23:10:30Z,Monaco,Angers,2,0,1.29,5.27,10.4,1.02,3.43,1.13,1.57,2.36,2.1,1.71,Non,Non,Oui,Non,Non,Home,79,"[20, 79]",True
6a2e753c323e4e46,french-league,164837,1,2026-09-08T23:10:30Z,Nantes,Brest,2,3,2.87,3.31,2.44,1.51,1.38,1.29,1.88,1.89,1.7,2.12,Oui,Oui,Non,Non,Oui,Away,72,"[17, 25, 50, 69, 72]",True
8b3e6401274399cd,french-league,164837,1,2026-09-08T23:10:30Z,Paris FC,Auxerre,0,1,1.87,3.57,4.07,1.21,1.87,1.26,1.79,1.99,1.73,2.08,Non,Non,Non,Non,Oui,Away,1,[1],True
d27d653b7d9c8169,french-league,164837,1,2026-09-08T23:10:30Z,Le Havre,Lorient,2,2,3.01,3.55,2.24,1.6,1.35,1.26,1.67,2.16,1.58,2.33,Oui,Oui,Non,Oui,Non,Away,84,"[42, 43, 61, 84]",True
44628ee929d054e9,french-league,164837,1,2026-09-08T23:10:30Z,Marseille,Metz,4,1,1.15,7.94,14.89,0.99,5.08,1.05,1.27,3.65,2.06,1.74,Oui,Oui,Oui,Non,Non,Home,70,"[40, 43, 44, 54, 70]",True
1944484c96dd8806,french-league,164837,1,2026-09-08T23:10:30Z,Lille,Rennes,1,0,1.6,4.23,5.06,1.14,2.26,1.19,1.52,2.48,1.63,2.24,Non,Non,Oui,Non,Non,Home,44,[44],True
6806b9ea981971c2,french-league,164837,4,2026-09-08T23:16:30Z,Toulouse,Rennes,4,1,2.59,3.43,2.61,1.45,1.46,1.28,1.76,2.04,1.62,2.25,Oui,Oui,Oui,Non,Non,Home,69,"[20, 29, 33, 56, 69]",True
0df175d41155be30,french-league,164837,4,2026-09-08T23:16:30Z,Nantes,Le Havre,1,1,2.58,3.26,2.73,1.42,1.46,1.3,1.93,1.85,1.73,2.08,Non,Oui,Non,Oui,Non,Home,87,"[2, 87]",True
cb5e6d0c9c6db805,french-league,164837,4,2026-09-08T23:16:30Z,Metz,Auxerre,2,1,2.18,4.0,2.85,1.38,1.63,1.21,1.39,2.94,1.4,2.91,Oui,Oui,Oui,Non,Non,Home,90,"[83, 88, 90]",True
982eb6db6e9b3014,french-league,164837,4,2026-09-08T23:16:30Z,Lorient,Monaco,0,2,4.28,4.3,1.68,2.1,1.19,1.19,1.41,2.86,1.49,2.57,Non,Non,Non,Non,Oui,Away,83,"[7, 83]",True
cd0994c6d3ab3264,french-league,164837,4,2026-09-08T23:16:30Z,Brest,Paris FC,2,0,1.88,3.36,4.37,1.18,1.86,1.29,2.04,1.75,1.91,1.87,Non,Non,Oui,Non,Non,Home,74,"[71, 74]",True
ac65304f78c9f7c4,french-league,164837,4,2026-09-08T23:16:30Z,Lens,Angers,2,1,1.32,4.72,10.73,1.02,3.22,1.16,1.8,1.98,2.36,1.57,Oui,Oui,Oui,Non,Non,Home,87,"[40, 72, 87]",True
d033e0b308ac2208,french-league,164837,4,2026-09-08T23:16:30Z,Nice,Lyon,2,1,1.79,3.59,4.49,1.17,1.96,1.26,1.84,1.94,1.79,1.99,Oui,Oui,Oui,Non,Non,Home,76,"[24, 76, 76]",True
69f9a71646aedbbe,french-league,164837,4,2026-09-08T23:16:30Z,Paris SG,Lille,3,0,1.73,3.86,4.47,1.17,2.03,1.23,1.65,2.21,1.67,2.18,Oui,Non,Oui,Non,Non,Home,58,"[21, 46, 58]",True
eb184f72e81a7ef7,french-league,164837,4,2026-09-08T23:16:30Z,Strasbourg,Marseille,0,1,2.79,3.53,2.39,1.53,1.4,1.26,1.68,2.15,1.58,2.35,Non,Non,Non,Non,Oui,Away,46,[46],True
307b5653ac6b5a8c,french-league,164837,6,2026-09-08T23:20:30Z,Toulouse,Monaco,1,1,3.33,3.82,2.01,1.75,1.29,1.23,1.52,2.48,1.51,2.53,Non,Oui,Non,Oui,Non,Away,40,"[18, 40]",True
04a191e850a2fbf5,french-league,164837,6,2026-09-08T23:20:30Z,Paris SG,Lorient,3,1,1.32,5.91,7.67,1.06,3.27,1.1,1.27,3.64,1.62,2.26,Oui,Oui,Oui,Non,Non,Home,66,"[17, 33, 42, 66]",True
3fb9bcdda9a94e43,french-league,164837,6,2026-09-08T23:20:30Z,Brest,Auxerre,3,1,1.6,4.11,5.24,1.13,2.26,1.2,1.61,2.28,1.71,2.11,Oui,Oui,Oui,Non,Non,Home,76,"[28, 67, 70, 76]",True
be1cfdfd6dfa4bcf,french-league,164837,6,2026-09-08T23:20:30Z,Strasbourg,Angers,3,2,1.48,4.13,6.96,1.07,2.54,1.2,1.79,2.0,1.99,1.79,Oui,Oui,Oui,Non,Non,Home,47,"[5, 13, 16, 46, 47]",True
d9fcc890f496faf4,french-league,164837,6,2026-09-08T23:20:30Z,Lens,Metz,2,1,1.2,6.47,13.58,1.0,4.3,1.08,1.43,2.77,2.17,1.67,Oui,Oui,Oui,Non,Non,Home,90,"[81, 81, 90]",True
2fac9ec6b88f2acf,french-league,164837,6,2026-09-08T23:20:30Z,Nice,Lille,2,1,2.04,2.92,4.4,1.18,1.72,1.37,2.69,1.45,2.28,1.61,Oui,Oui,Oui,Non,Non,Home,55,"[44, 45, 55]",True
89aa9394a76e0353,french-league,164837,6,2026-09-08T23:20:30Z,Lyon,Paris FC,3,0,1.76,3.78,4.38,1.18,1.99,1.23,1.69,2.14,1.68,2.15,Oui,Non,Oui,Non,Non,Home,83,"[37, 38, 83]",True
8256698154ea7b28,french-league,164837,6,2026-09-08T23:20:30Z,Nantes,Rennes,1,3,3.15,3.24,2.31,1.57,1.32,1.31,1.99,1.8,1.77,2.01,Oui,Oui,Non,Non,Oui,Away,75,"[17, 26, 69, 75]",True
