match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
76db62ad0c5c9ce8,french-league,164919,1,2026-09-09T12:11:30Z,Paris SG,Lens,2,1,1.91,3.66,3.8,1.23,1.83,1.25,1.69,2.14,1.64,2.22,Oui,Oui,Oui,Non,Non,Away,56,"[10, 30, 56]",True
57ec55410254c996,french-league,164919,1,2026-09-09T12:11:30Z,Brest,Toulouse,1,4,2.13,3.31,3.47,1.27,1.66,1.29,1.94,1.83,1.77,2.02,Oui,Oui,Non,Non,Oui,Away,88,"[11, 32, 40, 61, 88]",True
a6019b2f50dbf734,french-league,164919,1,2026-09-09T12:11:30Z,Paris FC,Lorient,2,3,2.01,3.53,3.57,1.26,1.74,1.26,1.75,2.04,1.66,2.18,Oui,Oui,Non,Non,Oui,Home,66,"[6, 22, 22, 66, 66]",True
f64ebc8018e7adab,french-league,164919,1,2026-09-09T12:11:30Z,Lille,Metz,6,0,1.16,7.76,15.18,0.99,5.04,1.05,1.3,3.44,2.12,1.7,Oui,Non,Oui,Non,Non,Home,84,"[7, 8, 24, 48, 69, 84]",True
7f52644aa55b6206,french-league,164919,1,2026-09-09T12:11:30Z,Auxerre,Lyon,0,2,2.83,3.33,2.46,1.5,1.39,1.29,1.85,1.92,1.68,2.14,Non,Non,Non,Non,Oui,Away,63,"[55, 63]",True
8c581eb4df779734,french-league,164919,1,2026-09-09T12:11:30Z,Nice,Nantes,0,1,1.41,4.17,9.01,1.03,2.8,1.2,1.97,1.81,2.35,1.58,Non,Non,Non,Non,Oui,Away,78,[78],True
ffa363d01d7670d7,french-league,164919,1,2026-09-09T12:11:30Z,Le Havre,Angers,2,1,2.24,3.08,3.47,1.27,1.6,1.34,2.24,1.63,1.94,1.84,Oui,Oui,Oui,Non,Non,Home,86,"[81, 82, 86]",True
40fb463a16f99875,french-league,164919,1,2026-09-09T12:11:30Z,Marseille,Monaco,1,1,1.92,4.07,3.42,1.28,1.82,1.21,1.41,2.84,1.44,2.74,Non,Oui,Non,Oui,Non,Away,79,"[58, 79]",True
54084f138280b7fa,french-league,164919,1,2026-09-09T12:11:30Z,Rennes,Strasbourg,0,2,1.52,4.32,5.87,1.1,2.44,1.18,1.57,2.36,1.73,2.07,Non,Non,Non,Non,Oui,Away,32,"[22, 32]",True
8985d1406add9230,french-league,164919,3,2026-09-09T12:15:30Z,Lille,Le Havre,2,2,1.46,4.64,6.35,1.09,2.63,1.16,1.49,2.56,1.71,2.1,Oui,Oui,Non,Oui,Non,Home,82,"[30, 37, 74, 82]",True
7c2891c8677f0d0b,french-league,164919,3,2026-09-09T12:15:30Z,Auxerre,Marseille,2,0,3.37,3.31,2.17,1.64,1.29,1.3,1.93,1.84,1.76,2.04,Non,Non,Oui,Non,Non,Home,80,"[80, 80]",True
a57e58aec4eed204,french-league,164919,3,2026-09-09T12:15:30Z,Nice,Angers,0,0,1.3,4.65,13.05,1.0,3.37,1.16,1.98,1.81,2.78,1.43,Non,Non,Non,Oui,Non,,,[],True
f8054adcb3541e8f,french-league,164919,3,2026-09-09T12:15:30Z,Paris FC,Monaco,2,1,3.0,3.61,2.23,1.61,1.35,1.25,1.63,2.24,1.56,2.39,Oui,Oui,Oui,Non,Non,Away,54,"[2, 52, 54]",True
296c304be2b57a43,french-league,164919,3,2026-09-09T12:15:30Z,Brest,Lyon,0,3,2.17,3.58,3.13,1.33,1.64,1.26,1.66,2.18,1.58,2.34,Oui,Non,Non,Non,Oui,Away,77,"[30, 69, 77]",True
e636da1ba697ab17,french-league,164919,3,2026-09-09T12:15:30Z,Lens,Lorient,2,0,1.54,4.13,5.94,1.1,2.39,1.2,1.67,2.16,1.81,1.97,Non,Non,Oui,Non,Non,Home,80,"[74, 80]",True
3b835b9ec7dd88f2,french-league,164919,3,2026-09-09T12:15:30Z,Rennes,Metz,2,0,1.16,7.69,14.92,0.99,4.98,1.06,1.3,3.44,2.1,1.71,Non,Non,Oui,Non,Non,Home,29,"[21, 29]",True
81abb335d23ee4b9,french-league,164919,3,2026-09-09T12:15:30Z,Paris SG,Strasbourg,3,1,1.4,5.19,6.44,1.08,2.82,1.13,1.34,3.2,1.59,2.32,Oui,Oui,Oui,Non,Non,Home,90,"[27, 32, 83, 90]",True
3e77e53c7a73e8e7,french-league,164919,3,2026-09-09T12:15:30Z,Toulouse,Nantes,2,0,1.93,3.36,4.09,1.2,1.81,1.29,1.99,1.8,1.85,1.93,Non,Non,Oui,Non,Non,Home,50,"[12, 50]",True
552a31c30c2f6de0,french-league,164919,6,2026-09-09T12:21:30Z,Lyon,Paris SG,0,6,5.14,4.45,1.56,2.34,1.13,1.18,1.45,2.72,1.58,2.34,Oui,Non,Non,Non,Oui,Away,70,"[8, 26, 40, 52, 64, 70]",True
33a1507c1a89e1b6,french-league,164919,6,2026-09-09T12:21:30Z,Le Havre,Lens,0,1,5.81,3.55,1.65,2.16,1.11,1.26,2.08,1.73,2.08,1.73,Non,Non,Non,Non,Oui,Away,6,[6],True
b0e6575ce4c50d53,french-league,164919,6,2026-09-09T12:21:30Z,Marseille,Toulouse,3,2,1.68,4.04,4.62,1.16,2.11,1.21,1.57,2.37,1.63,2.25,Oui,Oui,Oui,Non,Non,Away,84,"[30, 34, 54, 81, 84]",True
904c005949c37fd6,french-league,164919,6,2026-09-09T12:21:30Z,Lille,Brest,3,0,1.52,4.45,5.57,1.11,2.43,1.18,1.49,2.58,1.64,2.22,Oui,Non,Oui,Non,Non,Home,59,"[6, 21, 59]",True
63b3f5589a36abee,french-league,164919,6,2026-09-09T12:21:30Z,Monaco,Strasbourg,4,0,1.6,4.27,5.01,1.14,2.26,1.19,1.5,2.54,1.61,2.28,Oui,Non,Oui,Non,Non,Home,73,"[27, 34, 51, 73]",True
0c2b26e8e12d740f,french-league,164919,6,2026-09-09T12:21:30Z,Paris FC,Nice,1,0,2.93,3.09,2.53,1.48,1.36,1.33,2.16,1.68,1.86,1.91,Non,Non,Oui,Non,Non,Home,77,[77],True
482dfbf9cfac413f,french-league,164919,6,2026-09-09T12:21:30Z,Angers,Nantes,2,0,2.78,3.3,2.52,1.48,1.4,1.3,1.89,1.88,1.71,2.11,Non,Non,Oui,Non,Non,Home,67,"[28, 67]",True
5c8959e3fafa3343,french-league,164919,6,2026-09-09T12:21:30Z,Metz,Lorient,0,2,2.27,3.95,2.73,1.42,1.58,1.22,1.41,2.85,1.41,2.86,Non,Non,Non,Non,Oui,Away,52,"[27, 52]",True
3c64a836b5d2e848,french-league,164919,6,2026-09-09T12:21:30Z,Auxerre,Rennes,1,0,2.64,3.23,2.7,1.42,1.44,1.31,1.97,1.81,1.75,2.05,Non,Non,Oui,Non,Non,Home,6,[6],True
b85869783aeb82fe,french-league,164919,8,2026-09-09T12:25:30Z,Monaco,Metz,3,0,1.17,7.73,13.71,0.99,4.85,1.05,1.27,3.69,2.0,1.79,Oui,Non,Oui,Non,Non,Home,87,"[76, 82, 87]",True
80a21697a9cf4d9f,french-league,164919,8,2026-09-09T12:25:30Z,Rennes,Brest,0,1,1.57,4.36,5.2,1.13,2.33,1.18,1.48,2.59,1.61,2.27,Non,Non,Non,Non,Oui,Away,2,[2],True
bcd873a2dba0065c,french-league,164919,8,2026-09-09T12:25:30Z,Le Havre,Lorient,1,1,3.03,3.53,2.24,1.6,1.35,1.26,1.69,2.14,1.59,2.32,Non,Oui,Non,Oui,Non,Home,32,"[2, 32]",True
